0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
SOX2-OT,0.161995,-0.348258,-0.004975,-0.177014,-0.621147,0.016598,-0.000623,0.320079,0.917102,-0.823392,0.136331,0.369041,-0.209652,-0.768423,-0.679036,-0.334493,-0.085500,-0.207092,-0.292893,0.074517,0.082718,0.254882,-0.281310,-0.171731,0.009641,-0.001769,-0.076282,-0.261651,0.144069,0.162485,0.202358,0.149723,-0.019473,-0.157697,-0.151327,0.066746,0.106149,0.100149,0.341461,-0.017860,0.231643,-0.399583,-0.041697,-0.584403,-0.207530,0.024173,0.166804,-0.046928,0.033155,-0.230113,0.183782,0.201009,-0.282729,-0.025218,0.302211,-0.015089,-0.055280,-0.081588,-0.173914,-0.097246,-0.048965,-0.302655,0.014151,0.011221,1
SNHG6,0.085802,-0.301346,0.182855,-0.045571,-0.753004,-0.065154,0.024808,0.165895,1.036343,-0.724707,0.379286,0.275828,-0.122274,-0.899279,-0.728926,-0.110325,0.015717,-0.447098,-0.308779,0.243540,0.259213,0.044048,-0.426936,-0.314641,-0.314904,-0.334392,-0.000810,-0.517473,0.427151,0.235226,0.242891,0.083185,0.125932,-0.182576,-0.155837,-0.077979,0.021868,0.209627,0.244369,-0.076292,0.255286,-0.660953,0.170548,-0.532044,-0.217488,0.017933,0.023942,-0.085336,-0.125713,0.073831,-0.022662,0.244252,-0.013618,-0.028786,0.242362,-0.183770,-0.061352,-0.082276,-0.254506,-0.065464,0.229721,-0.327452,-0.144123,0.181770,1
AC084018.1,-0.055788,-0.466616,-0.112907,-0.103047,-0.611156,-0.299996,-0.346705,0.282480,0.982874,-0.522363,0.258804,0.428746,-0.107771,-0.809119,-0.769228,-0.345404,-0.325577,-0.084602,-0.214355,-0.018470,0.116310,0.322164,-0.144732,-0.188903,0.004771,0.096929,0.099416,-0.058351,0.194170,0.137875,0.312921,0.083893,0.036081,-0.172225,0.013575,0.006373,0.132134,0.287868,0.323265,-0.083731,0.097470,-0.551267,-0.026758,-0.320264,-0.078259,0.165791,0.230670,-0.156050,-0.008218,-0.046298,0.155779,0.096692,-0.217313,-0.138862,0.209063,0.031692,-0.011819,0.035765,0.069587,0.201887,0.090257,-0.246938,-0.090463,-0.179504,1
MCM3AP-AS1,0.032138,-0.624398,-0.085963,-0.078745,-0.741759,-0.203920,-0.181303,0.066530,1.088152,-0.692242,0.227286,0.376028,-0.258858,-0.899647,-0.633655,-0.180266,-0.207676,-0.079546,-0.385641,0.006587,0.165572,0.328734,0.042502,-0.130404,0.009186,0.041772,0.253550,-0.221902,0.159329,0.258867,0.307466,0.074044,0.105151,-0.104737,-0.001750,-0.061559,-0.075884,0.238830,0.446373,0.088342,0.187540,-0.523357,-0.045068,-0.238615,-0.049428,0.172995,0.160425,-0.127902,-0.031107,0.147357,-0.055618,0.120963,-0.107956,-0.289504,0.304438,-0.026176,-0.054724,0.048538,0.093493,0.160045,0.119731,0.007069,0.001716,-0.181645,1
ZFAS1,0.133819,-0.248381,-0.269087,-0.099733,-0.649303,-0.167734,-0.276519,0.052167,1.025524,-0.374834,0.047437,0.450536,-0.074349,-0.675839,-0.556921,-0.014329,-0.082832,0.004385,-0.012014,0.153150,-0.045391,-0.006859,0.029975,-0.322779,-0.085858,-0.008521,-0.038281,-0.185608,0.019142,0.014427,0.121462,0.221302,-0.053633,-0.201659,-0.172235,0.004688,-0.062190,-0.096680,0.251442,-0.225063,0.190121,-0.265422,0.309614,-0.383064,0.027285,0.062143,-0.034703,-0.128026,0.141743,-0.179210,0.054820,-0.048158,-0.112726,-0.070825,-0.032785,0.092423,0.023385,0.263802,-0.145836,0.018878,0.108406,-0.121329,0.011448,-0.035878,1
KCNQ1OT1,0.275098,-0.553517,-0.620038,-0.014476,-1.249149,-0.011422,-0.221841,-0.160376,1.428406,-0.661561,-0.096785,0.115945,0.245637,-0.765909,-0.577154,-0.024423,0.142091,0.218804,-0.248916,-0.045704,-0.206052,-0.171187,-0.038401,-0.251388,0.033124,0.048793,0.029253,-0.485336,0.208392,0.515165,0.074672,-0.133261,0.261258,-0.045129,-0.730126,0.075247,-0.581144,-0.079447,0.263180,0.052771,0.292490,-0.268985,0.457442,-0.507286,-0.019126,0.194436,-0.465979,-0.201048,-0.307501,-0.223105,0.264168,-0.523807,0.479183,0.125927,0.221862,-0.152219,-0.232235,0.244064,0.014778,-0.025249,-0.100727,0.381209,0.336710,-0.563072,1
LINC00338,0.067349,-0.229251,-0.335292,-0.167283,-0.702254,-0.226875,-0.282330,0.116225,0.966894,-0.387921,0.021525,0.434287,-0.117915,-0.590992,-0.513124,-0.032801,-0.116588,0.049254,-0.050598,0.090833,-0.076798,-0.033262,0.032442,-0.326865,-0.062193,0.028312,-0.016865,-0.221942,0.111118,-0.075380,0.125958,0.177596,-0.000441,-0.284854,-0.200947,-0.006575,-0.038848,-0.050890,0.233756,-0.079787,0.081548,-0.310320,0.243101,-0.354275,0.004658,0.067703,-0.073486,-0.148538,0.088385,-0.128972,0.122175,-0.099782,-0.118450,-0.017079,-0.088985,0.029259,-0.035101,0.190063,-0.124560,-0.029913,0.036155,-0.119275,0.034484,-0.052481,1
LINC00511,0.727829,-0.397302,-0.823781,-0.046927,-0.321212,0.228381,-0.502965,0.073920,1.138757,-0.499839,-0.082341,0.292170,-0.044271,-0.827333,-0.694411,-0.081840,-0.091077,-0.338446,-0.325017,0.070311,-0.115704,-0.216123,0.102729,-0.424072,-0.053016,0.534104,-0.544612,-0.160416,0.056194,0.640359,0.344436,-0.262883,-0.416881,-0.679164,-0.566002,0.294577,-0.758596,0.329402,0.406726,-0.359033,0.228127,-0.422507,0.707488,-0.440987,-0.128409,0.057845,0.062100,-0.099407,-0.285211,-0.544008,0.025624,-0.118815,0.426086,0.078987,0.059689,0.071660,0.136721,0.272923,-0.283059,0.116598,-0.033847,0.039165,0.187807,-0.069306,1
DANCR,0.459905,-0.492621,-0.604234,0.067290,-0.493439,0.012328,-0.169489,0.119183,1.125230,-0.234757,0.075733,0.391841,0.023019,-0.751060,-0.493278,0.024492,-0.171954,-0.230960,-0.184992,0.134884,-0.125681,-0.069909,0.307340,-0.518376,-0.375099,0.330004,-0.186466,-0.066742,-0.018159,0.217350,0.330344,0.158946,-0.222633,-0.288854,-0.241408,0.148627,-0.494624,0.216378,0.177553,-0.303106,0.073399,-0.463057,0.384690,-0.363989,0.134931,0.137702,-0.073742,-0.167883,-0.187773,-0.152771,-0.017320,-0.130574,0.438721,0.009903,-0.033468,0.057867,-0.112782,0.002648,-0.002238,0.189629,0.007723,-0.058843,0.136122,-0.022031,1
SNHG15,0.228105,-0.590313,-0.555338,0.073151,-0.670506,0.125022,-0.365872,-0.303762,1.043945,-0.573346,0.313779,0.361560,-0.194553,-0.963965,-0.705044,-0.127325,-0.156364,-0.136507,-0.209360,-0.067881,0.027211,0.359150,-0.095084,-0.004211,-0.195227,0.697343,-0.071891,-0.148544,-0.295937,0.227376,0.320604,0.020017,-0.182255,-0.596754,-0.454771,0.476136,-0.680558,-0.115531,0.388309,-0.060126,-0.330225,-0.420958,0.792302,-0.391657,0.101358,0.474117,0.157043,-0.025535,-0.161082,0.012127,-0.106784,-0.326512,0.640045,0.103436,0.042591,0.359505,-0.472446,-0.089993,-0.331036,-0.139387,-0.101738,-0.414437,-0.098709,0.545147,1
LINC00472,0.607211,-0.511314,-0.272041,-0.185563,-0.930118,0.243343,-0.072609,-0.007401,1.822291,-1.168757,0.615519,0.070209,-0.302237,-0.878691,-1.044802,-0.041404,0.471639,-0.019468,-0.864784,0.057775,0.232351,0.497700,0.147957,-0.313658,0.057768,0.073840,-0.348117,-0.619280,-0.093918,0.551336,0.157978,0.009559,0.052446,0.140273,-0.435639,0.031831,-0.445113,0.476895,0.135356,0.069133,0.089899,-0.192509,0.296128,-0.274253,-0.408380,0.047839,-0.044550,-0.183903,-0.497971,-0.046271,-0.029734,-0.267345,-0.041488,-0.229161,0.005754,0.085356,-0.143278,0.077844,-0.442754,0.191413,-0.255737,0.316939,0.333234,-0.249015,1
LINC00152,0.525176,-0.546290,-0.969158,0.017395,-0.652867,0.052961,-0.222897,-0.094502,1.210654,-0.569467,-0.067893,0.227135,-0.167916,-0.690811,-0.661250,0.322359,-0.018205,-0.299145,-0.512987,0.032941,-0.122010,0.063893,0.367962,-0.504109,-0.052758,0.438712,-0.016074,-0.055006,-0.186207,0.442118,0.391664,-0.049694,-0.388047,-0.430719,-0.212027,0.145643,-0.516520,0.137627,0.293935,-0.270230,0.282765,-0.220978,0.504328,-0.236442,0.107769,0.227305,0.254545,-0.041960,-0.278364,-0.011492,-0.103927,-0.185443,0.662962,-0.105183,0.145885,-0.023911,-0.142131,0.057763,-0.148706,-0.031313,0.247380,0.224632,0.337283,-0.103773,1
NONHSAG056025,0.499407,-0.443314,-0.525787,-0.048355,-0.307600,0.139651,-0.214552,0.159934,1.054363,-0.400808,-0.124505,0.397677,0.054393,-0.694404,-0.573586,-0.037148,-0.022778,-0.181915,-0.277869,0.109362,-0.204191,0.007221,0.199442,-0.443467,-0.199679,0.351973,-0.190921,-0.013920,0.161874,0.219875,0.193104,0.010328,-0.357303,-0.483330,-0.184931,0.205840,-0.318766,0.145857,0.262734,-0.343208,0.326086,-0.376856,0.385759,-0.412930,0.088244,0.037546,0.106608,-0.221368,-0.187134,-0.263691,-0.001655,-0.069496,0.462827,-0.032008,0.076174,-0.064428,-0.017146,0.076756,-0.141510,-0.100318,0.064994,-0.060546,0.197193,0.077248,1
CRNDE,0.123496,-0.270577,-0.022289,0.001786,-0.688644,-0.326670,0.044533,0.313819,1.029756,-0.699682,0.423130,0.410060,-0.249894,-0.872989,-0.709088,-0.052791,-0.217989,-0.229503,-0.230647,0.066382,0.401754,0.294656,-0.162371,-0.166018,-0.132985,-0.167465,-0.134439,-0.361528,0.136555,0.166745,0.186038,0.222744,0.011202,-0.078688,-0.131146,-0.209500,-0.039745,0.159955,0.300974,-0.047463,0.057867,-0.347304,0.035258,-0.440346,-0.098005,-0.044140,-0.046990,-0.212793,0.055475,-0.011973,-0.060209,0.047456,-0.079847,0.000227,0.215836,0.186962,-0.032922,-0.061172,-0.197190,0.006695,0.163023,-0.233945,-0.203233,0.119777,1
TP73-AS1,0.192024,-0.276219,-0.059863,0.169329,-0.868033,-0.172782,0.148594,0.008549,0.800483,-0.722594,0.045557,0.076085,0.005554,-0.830831,-0.724867,-0.106082,-0.324082,-0.096046,0.073198,0.255120,0.124644,0.029162,0.164983,-0.181551,0.202329,-0.091113,-0.040935,0.021749,0.202419,0.167396,0.269345,0.199997,0.096751,-0.077613,-0.466889,0.185404,0.036488,0.425261,0.366417,-0.258379,0.534480,-0.431279,-0.103789,-0.630791,-0.374367,0.329760,-0.080784,-0.082412,-0.001561,0.045843,-0.002847,0.363880,-0.031554,0.040849,0.069688,-0.015067,0.253277,-0.190956,-0.336773,-0.003797,-0.109907,-0.214725,-0.104404,0.309980,1
SBF2-AS1,0.323073,-0.232425,-0.507225,-0.016346,-0.520429,-0.014270,-0.304973,0.052644,0.769419,-0.426500,-0.142948,0.315546,-0.108643,-0.494430,-0.646587,-0.036375,-0.003392,-0.035424,-0.227773,0.089417,0.025612,-0.015298,0.015655,-0.480116,0.233775,0.150330,-0.045923,-0.209317,-0.164422,0.044556,0.129501,-0.198131,-0.217089,-0.603222,-0.167468,0.224241,-0.059856,0.078742,0.062419,-0.191014,0.269659,-0.327213,0.388126,-0.362234,-0.088257,0.034465,0.080940,0.057798,-0.043680,0.083559,0.095547,-0.004314,0.007870,-0.068444,0.115935,-0.048779,0.021609,0.132416,-0.091926,-0.185425,0.013347,-0.123505,0.026264,0.038726,1
NPSR1-AS1,0.096403,-0.160861,-0.327822,-0.336845,-0.669913,-0.137105,-0.293138,0.122542,0.903127,-0.543911,-0.074070,0.391680,-0.146211,-0.403142,-0.627347,-0.020043,-0.165163,0.027651,-0.058709,0.046582,0.023337,-0.019338,-0.123859,-0.218602,0.105271,0.030004,0.069352,-0.152134,0.057459,-0.129796,0.050550,0.128121,-0.198018,-0.354318,-0.178429,-0.031943,-0.055317,0.012351,0.184350,-0.140051,0.195573,-0.184062,0.198979,-0.449279,0.030455,0.074890,-0.112274,-0.222637,-0.009906,-0.147487,0.093587,-0.155704,-0.163768,-0.072623,-0.089024,0.026506,-0.046170,0.175036,-0.096251,-0.174768,0.082652,-0.125557,0.004252,-0.096496,1
CDKN2B-AS1,0.576022,-0.258337,-0.315804,0.025708,-0.369744,0.293393,-0.316204,-0.206345,0.873122,-0.638943,0.133548,0.340032,-0.106975,-0.761545,-0.679581,0.161005,0.027430,-0.142556,-0.021025,0.169299,-0.060620,0.028873,-0.095519,-0.326794,-0.080831,-0.035273,-0.140334,-0.227932,-0.105364,0.066120,0.174559,0.066795,-0.230363,-0.546639,-0.190632,0.257148,-0.077733,0.035486,0.240363,-0.296912,0.211662,-0.229182,0.334435,-0.382856,0.032101,0.095774,-0.131063,0.070937,0.026780,-0.020258,0.050289,0.040402,-0.249948,-0.158469,0.068770,-0.006273,0.208225,0.291374,0.061878,-0.240231,-0.034455,-0.031809,0.026931,-0.016200,1
RP11-159F24.1,-0.065169,-0.478548,0.043735,-0.179610,-0.673988,-0.224065,-0.266381,0.153612,0.887547,-0.477831,0.108795,0.492674,-0.192009,-0.569813,-0.661966,-0.337199,-0.106666,-0.013834,0.200452,-0.167164,-0.360502,0.273795,-0.223750,-0.120997,0.139959,0.100033,0.349784,-0.102728,0.208496,0.160135,0.388602,0.116015,0.028141,-0.397826,-0.158787,0.415748,0.198257,0.327680,0.284360,-0.367591,0.274637,-0.396596,-0.322969,-0.312647,0.099651,0.224731,0.129212,0.025865,0.071843,-0.081756,0.212684,0.097755,0.000772,-0.247567,0.128411,0.044866,-0.017733,0.204248,0.237880,-0.043482,0.174028,-0.265761,-0.050957,-0.098814,1
MKLN1-AS1,0.590718,-0.377260,-0.650942,0.039724,-0.266723,0.184764,-0.166202,0.144991,1.086516,-0.518399,-0.183453,0.275966,0.034721,-0.651201,-0.725669,-0.120131,0.018324,-0.281130,-0.301371,0.131207,-0.145890,-0.092849,0.346636,-0.419635,-0.079525,0.387693,-0.308202,-0.146409,-0.027033,0.211063,0.225382,-0.047247,-0.387887,-0.537836,-0.217523,0.262924,-0.438357,0.131283,0.235267,-0.395124,0.231797,-0.317562,0.412298,-0.414679,0.035022,0.186920,0.137922,-0.105236,-0.196404,-0.363023,-0.094296,-0.179926,0.476483,-0.013941,0.041075,-0.072732,0.150612,0.051251,-0.241796,-0.261638,0.124352,-0.109879,0.128807,0.025786,1
MIR22HG,0.113965,-0.447331,-0.103069,0.145645,-0.627955,-0.142109,0.048630,0.167422,1.163195,-0.793954,0.466402,0.421075,-0.302977,-0.888693,-0.746883,0.002187,-0.238914,-0.387045,-0.135758,0.222276,0.282756,0.165866,-0.441014,-0.232675,-0.285121,-0.247806,0.117708,-0.510488,0.137432,-0.028776,0.214219,0.145131,0.022749,0.003979,-0.005380,-0.106705,0.001009,0.189300,0.247860,0.199574,0.073946,-0.288710,-0.009241,-0.573064,-0.265660,-0.058324,-0.005430,-0.104085,0.046427,0.118805,-0.102051,0.086394,-0.264742,-0.075418,0.124475,0.121990,0.021107,0.009904,-0.236223,-0.061427,0.090685,-0.174673,-0.106108,0.194383,1
HOXA-AS2,0.181247,-0.207032,-0.180115,-0.231920,-0.510169,-0.218228,-0.136542,-0.056555,0.988692,-0.357287,-0.193116,0.475937,-0.028100,-0.609680,-0.516715,-0.067337,-0.037924,0.164720,-0.105686,0.142391,-0.127051,-0.022793,-0.054380,-0.315925,0.009355,0.102349,-0.042450,-0.335858,0.078056,-0.086482,-0.088528,0.090411,-0.037589,-0.278429,-0.157469,0.204868,-0.011038,-0.041897,0.268055,-0.137551,0.196412,-0.217197,-0.068448,-0.360466,0.052401,0.048477,-0.207311,-0.094399,-0.029597,-0.041237,0.122477,-0.064568,-0.216310,-0.016110,0.008721,0.028647,0.031870,0.211311,-0.109849,-0.166235,-0.115505,-0.124232,-0.103218,0.096791,1
EIF3J-AS1,-0.020440,-0.158126,-0.272711,-0.133440,-0.718166,-0.217687,-0.243354,0.130932,1.009277,-0.309183,0.095602,0.398597,-0.099307,-0.519387,-0.634534,-0.052977,-0.004906,0.066591,-0.090332,0.063038,0.001598,0.116743,0.081940,-0.296020,0.028149,0.123510,0.019935,-0.206481,0.021490,-0.143249,0.108107,0.088865,0.000472,-0.269223,-0.097578,-0.063450,-0.032581,0.047458,0.232755,-0.194246,0.124495,-0.166249,0.226831,-0.302705,0.055996,-0.057744,-0.089461,-0.164240,0.101344,-0.110618,0.080572,-0.146721,-0.002317,-0.092963,-0.110573,0.072993,-0.045581,0.188694,-0.135408,0.056052,-0.053753,-0.087019,0.016382,-0.003879,1
NONHSAG037420,0.440627,-0.353179,-0.549613,0.022241,-0.308749,0.072500,-0.256551,0.072408,1.104716,-0.308809,-0.069041,0.306137,-0.049935,-0.736140,-0.680247,-0.161966,-0.056859,-0.149902,-0.351561,0.197610,-0.254874,0.066279,0.266230,-0.324575,-0.204852,0.515565,-0.204014,-0.077671,-0.032895,0.122780,0.201360,0.015090,-0.374540,-0.466911,-0.071747,0.139024,-0.294516,0.276639,0.334151,-0.467021,0.274071,-0.327019,0.474808,-0.406731,-0.067268,0.088090,0.115313,-0.088378,-0.232451,-0.236375,0.055642,-0.068122,0.392229,-0.101236,0.039555,-0.044514,-0.016216,0.002032,-0.178277,-0.114453,0.061935,0.003475,0.167214,0.077936,1
PXN-AS1,0.096316,-0.163539,-0.355998,-0.171760,-0.739254,-0.291722,-0.118370,0.164716,0.947871,-0.415552,-0.006274,0.434840,-0.020835,-0.465426,-0.404281,-0.085348,-0.119696,0.110262,0.030921,0.053893,-0.029129,-0.126247,0.026517,-0.325776,-0.077234,0.042380,-0.035001,-0.172388,-0.165092,-0.042678,0.151084,0.169450,0.031415,-0.100952,-0.128436,0.077851,-0.235160,-0.063286,0.127809,-0.025283,0.142247,-0.309476,0.228219,-0.326244,0.130821,-0.040453,-0.023453,-0.088614,0.077067,-0.109867,0.136107,-0.229849,-0.016087,-0.012564,-0.058884,0.160107,-0.202516,0.249450,-0.006354,0.133105,-0.091800,-0.128930,0.105898,-0.175479,1
LINC00478,0.199736,-0.091824,-0.153495,-0.354103,-0.522073,-0.137528,-0.362166,0.171122,0.974968,-0.674702,0.039334,0.339099,-0.179169,-0.485031,-0.514697,-0.029548,0.111095,0.126389,-0.120462,0.043981,-0.088182,0.077835,-0.053926,-0.226597,0.084729,0.034067,-0.014231,-0.173246,0.189341,-0.083204,0.063218,0.014573,-0.102635,-0.424537,-0.164516,0.154038,-0.000019,-0.039554,0.241812,-0.242839,0.275206,-0.175714,0.197955,-0.429710,-0.022241,0.073902,0.027936,-0.092409,-0.070077,-0.144850,0.278003,0.027935,-0.332856,-0.088046,-0.076351,0.040450,0.042003,0.177657,-0.045383,-0.226224,0.089198,-0.156122,0.099122,0.050311,1
HOTAIR,0.797934,-0.866505,-0.936958,0.423017,-0.555981,-0.133175,-0.482868,0.012761,1.254724,-0.357241,0.477815,0.538155,-0.459000,-0.837407,-1.147140,0.073070,-0.225526,-0.680247,-0.014871,-0.023750,-0.189475,0.187860,0.050564,-0.412819,-0.035038,0.394471,-0.000336,-0.298171,-0.312789,0.392490,0.729616,0.088104,-0.562440,-0.401586,-0.008655,0.396767,-0.538426,0.527772,-0.001645,-0.370078,-0.054750,-0.336055,0.192744,-0.266409,0.290327,0.376185,0.455845,0.133086,0.018584,0.125882,-0.090218,0.178596,0.662475,-0.030822,-0.061678,0.360671,0.363809,0.103273,0.040427,-0.162694,0.186319,0.082341,-0.102626,-0.008872,1
