0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
6720416L17Rik,0.191548,0.189712,0.096994,-0.044954,0.078195,-0.212343,0.018837,-0.001259,0.185671,-0.250698,-0.370969,0.067660,-0.329456,-0.165677,0.467562,-0.461104,0.198789,-0.104630,-0.029503,-0.056931,0.083026,-0.319209,-0.004818,-0.150507,0.069618,0.122041,0.300605,0.183273,-0.041511,-0.054291,0.108670,-0.254725,-0.060730,-0.028524,0.234041,0.185628,0.041739,-0.222363,-0.096597,-0.142065,0.068446,0.310421,0.074853,-0.028900,0.016471,-0.090592,-0.321174,-0.247787,-0.103532,0.015933,0.051541,-0.062003,-0.055697,-0.113079,0.110015,0.058791,-0.200562,-0.140892,0.023673,-0.030006,-0.095246,-0.351384,0.055085,-0.100332,-0.346345,-0.249246,0.286268,0.042922,0.063704,-0.121022,-0.112256,0.108533,-0.063025,0.317540,0.030447,-0.334676,-0.337555,-0.202987,0.068252,-0.020493,-0.194714,-0.358228,-0.060273,-0.110536,0.146632,0.098227,0.149328,-0.217475,0.239826,-0.125755,-0.207424,0.079894,0.115124,-0.063393,0.295323,-0.087934,-0.012034,-0.084792,-0.349276,-0.214877,0.043646,0.777536,-0.009617,0.004143,0.380120,0.004055,0.290224,0.374166,-0.153837,-0.210755,-0.076175,-0.014788,0.205483,-0.243741,0.006159,0.746939,-0.157761,-0.210311,-0.191679,-0.077242,-0.019225,-0.591495,0.431805,-0.402124,-0.183607,0.263740,0.750645,0.588675,1
AK028326,0.111184,0.296110,0.137759,0.036437,0.034911,0.087213,-0.198008,0.051875,-0.132831,-0.036630,-0.244100,-0.067336,-0.304446,0.032600,0.196002,-0.255137,-0.091252,0.193517,-0.190637,0.049613,-0.171745,0.020646,0.035907,-0.040346,-0.083210,-0.266871,0.113571,0.142827,-0.030397,-0.171912,0.112910,-0.056236,0.178219,0.103144,0.037064,-0.054708,-0.198571,-0.195776,-0.129937,0.093213,0.040007,0.309508,0.142930,0.033646,0.124657,0.009293,-0.157970,-0.255891,-0.240678,-0.105268,-0.106557,-0.142849,0.039486,0.049103,0.137620,0.149477,-0.056114,0.025519,0.229947,0.024308,-0.094215,-0.255082,-0.096064,0.017039,-0.007150,0.068323,-0.067726,-0.087832,-0.065265,0.124566,0.008033,0.074604,-0.042220,-0.133276,0.004050,-0.119209,-0.089573,-0.105271,-0.000295,-0.059278,-0.181885,-0.096955,-0.102829,0.115712,0.086484,-0.128900,-0.031894,-0.157831,-0.075054,-0.135231,0.012480,-0.258861,-0.021739,-0.126007,-0.021294,-0.074113,-0.074120,-0.002723,-0.001051,0.114130,0.017442,0.057214,0.075895,-0.154443,0.171899,-0.040427,0.066014,0.221661,-0.007908,-0.070742,0.000906,0.120594,0.054007,-0.033393,-0.039089,0.282170,-0.181651,-0.121393,-0.000127,0.143144,0.125456,-0.240146,0.324774,-0.076811,-0.152500,0.100121,0.337715,0.082777,1
Enox,0.263442,0.129675,0.077819,0.191308,-0.156759,-0.152664,-0.022625,-0.085830,0.177728,-0.206479,-0.000970,0.124292,-0.148143,0.001661,0.363043,-0.401874,0.136928,-0.084248,-0.048261,0.033475,-0.066719,-0.135226,-0.026910,-0.212921,-0.135170,-0.110062,-0.078508,0.192264,-0.057693,-0.179000,-0.036485,-0.134275,0.059666,-0.003534,0.118266,0.059034,0.138614,-0.198175,-0.325615,-0.058110,0.126341,0.262847,-0.161870,0.236472,-0.134076,0.049040,-0.092818,-0.122988,0.076387,0.077946,-0.078996,0.016217,0.062571,-0.146582,0.199163,0.151002,-0.155104,-0.276492,0.045576,-0.108211,0.020615,-0.224879,0.174367,0.009525,-0.134794,-0.181735,0.434660,-0.001988,0.037538,-0.036653,-0.319091,0.135542,-0.024233,0.244807,-0.216401,-0.462628,-0.345394,-0.107133,0.043682,0.023351,-0.252459,-0.470676,-0.038082,0.200097,-0.158651,0.190307,0.136040,-0.203729,0.249023,-0.027743,-0.222240,0.009184,-0.066393,-0.169874,0.146067,-0.080400,0.191396,-0.067141,-0.502130,-0.091403,-0.063938,0.788711,-0.012312,0.204909,0.461808,0.137701,0.211903,0.334208,-0.157725,-0.162561,-0.142511,0.252352,0.119914,-0.433630,0.050748,0.808194,-0.348008,-0.381365,-0.344845,0.014305,-0.017194,-0.649514,0.588880,-0.345643,-0.512161,0.118662,0.579030,0.659714,1
Dnm3os,0.004963,0.334273,-0.251276,-0.263011,0.184962,-0.310342,-0.184080,0.240981,0.113751,-0.120985,-0.155661,0.122571,-0.224776,-0.096667,0.346549,-0.259148,-0.011492,0.149770,-0.052863,-0.124123,0.127338,-0.080436,-0.199997,-0.106554,0.057377,0.395033,0.178277,-0.082481,0.069986,0.004662,0.060379,-0.125955,0.059104,0.019488,0.248933,0.353184,-0.171538,0.034941,-0.088637,-0.151690,0.180228,0.238914,0.076685,0.173093,-0.097087,-0.026761,-0.100006,-0.032856,-0.057303,-0.153513,-0.008150,-0.211650,0.031719,-0.096523,-0.043411,0.263886,-0.023620,-0.008597,0.560391,0.104154,-0.022489,-0.352834,0.376373,-0.023612,-0.164314,0.084257,0.351074,-0.093022,0.147984,0.060960,-0.177681,0.171841,-0.302538,0.292774,-0.152873,-0.419144,-0.409771,-0.390942,0.144500,0.200449,-0.424870,-0.197792,-0.281846,-0.107972,0.183107,0.228658,-0.244657,-0.232186,0.399075,-0.049203,-0.007969,-0.006238,0.078910,-0.149625,0.185145,0.136928,0.007061,-0.255785,-0.449726,0.008669,-0.214027,1.085578,0.116376,0.061961,0.557063,0.195474,0.174492,0.410773,-0.520884,-0.512616,0.061266,-0.186268,0.238139,-0.242816,-0.075510,0.619000,0.003231,0.141251,-0.311399,-0.027120,-0.337104,-0.774186,0.072543,-0.554433,-0.191541,0.289473,0.846166,0.193458,1
Fendrr,0.540852,0.022242,0.287629,-0.041110,0.155959,-0.252411,0.469129,0.094085,0.149977,0.154990,-0.647255,-0.231835,-0.178769,-0.300682,0.449518,-0.880164,-0.042550,-0.124928,0.174489,-0.129134,-0.122890,-0.004362,-0.200397,-0.307130,-0.167096,0.134451,0.497758,-0.331434,-0.170221,0.075890,0.265168,0.338912,-0.085553,-0.093535,-0.077999,0.670641,-0.317279,-0.070672,0.186172,-0.588022,0.337781,0.290750,0.444221,0.104326,0.429428,0.458889,0.212912,-0.645610,-0.479838,0.168949,-0.474124,0.275573,-0.047320,0.118930,0.036339,-0.049117,0.139387,-0.270485,0.558836,-0.267334,-0.245306,0.064207,-0.041079,0.245033,-0.407260,-0.172740,0.564052,-0.100329,0.119143,0.409163,0.033377,-0.294676,-0.117306,-0.393318,0.184620,-0.335711,-0.095003,0.002204,0.055549,0.020506,0.343866,0.211583,-0.577887,0.304897,-0.048745,-0.362157,0.375948,-0.314493,-0.206312,0.215551,-0.053834,0.081526,0.043150,0.094859,0.053321,-0.175622,0.065174,0.255473,-0.192924,0.355057,-0.106667,-0.093830,-0.159350,0.299120,0.202883,0.145097,0.079031,0.445836,-0.065686,-0.144933,0.065133,0.296325,0.187922,-0.066997,0.324767,0.816481,0.249270,-0.214402,-0.244529,0.098206,-0.164959,-0.141011,-0.174212,-0.407209,-0.007489,0.100783,0.071115,0.240548,1
Gm12750,0.296057,0.460971,-0.043450,-0.165238,-0.091289,-0.016942,-0.171262,0.175322,0.059162,-0.145788,-0.333450,-0.097912,-0.358295,0.082732,0.020017,-0.603599,0.237800,0.127901,-0.320155,-0.105864,0.119840,-0.182971,0.106390,-0.105626,-0.200291,-0.040426,0.001978,-0.022163,0.026626,-0.209330,0.139057,-0.171209,-0.083038,0.052524,0.057748,0.077879,0.019325,-0.113419,-0.169564,-0.088032,0.132487,0.387699,0.039788,0.160117,-0.015549,0.009518,-0.162663,-0.171395,0.018949,-0.111116,-0.013626,-0.367919,0.144938,0.021709,-0.006231,0.195856,-0.010823,0.089091,0.208485,0.049552,-0.153772,-0.107536,0.167800,-0.037729,-0.212962,-0.094813,0.113297,0.118871,-0.144230,-0.099381,-0.142326,0.085275,0.059108,0.109772,-0.204273,-0.144306,-0.234929,-0.066167,-0.089504,-0.048180,-0.026750,-0.308875,-0.140102,0.080624,0.073373,0.063379,0.098518,-0.216696,0.021891,-0.043597,0.000842,0.036790,0.157434,-0.030031,0.152233,0.055186,0.000412,-0.101648,-0.207322,-0.059889,-0.073475,0.240715,-0.113786,-0.061210,0.283159,0.042503,0.127542,0.406302,-0.232088,-0.458298,0.036607,0.234830,0.125638,-0.025645,0.130812,0.439795,-0.166888,0.027834,-0.236021,0.192525,-0.020695,-0.392649,0.175194,-0.330119,0.189131,-0.028609,0.401167,0.326935,1
RP23-71K9.4,0.028570,0.080455,0.138702,0.027537,-0.057104,0.074132,-0.139325,0.005587,0.082583,-0.082488,-0.288069,-0.021955,-0.199572,-0.115482,0.104762,-0.202323,-0.080317,0.239372,-0.121890,-0.023319,-0.116342,0.029215,-0.055177,-0.166696,0.030463,-0.099854,0.107602,0.248291,-0.114959,-0.086915,0.091349,-0.196211,0.018922,-0.059787,0.067383,-0.070139,-0.012147,0.024435,-0.100773,-0.139497,0.153039,0.278465,0.050708,0.006662,-0.049057,-0.016825,-0.191297,-0.224289,-0.298237,-0.118738,-0.179464,-0.185587,0.063627,0.053954,0.007795,-0.046275,0.071170,-0.007243,0.273151,-0.020901,0.157213,-0.161520,0.016477,0.031153,-0.105797,0.042716,-0.015574,0.133400,-0.004362,0.022567,-0.101163,0.036547,-0.120361,-0.095246,-0.053391,-0.165272,-0.085762,0.110437,0.015748,-0.176180,-0.201468,-0.121184,-0.118331,-0.099378,0.081975,-0.045541,0.003589,-0.057589,-0.133337,-0.046148,-0.059594,-0.147687,0.025281,-0.025793,0.083811,-0.203716,-0.017890,0.021431,-0.043848,0.128687,0.053940,0.078839,0.095128,-0.262870,0.131436,0.112960,0.157718,0.259283,-0.007998,-0.022558,0.076547,0.028180,0.074063,-0.147322,-0.119008,0.251341,-0.048914,0.022825,-0.053387,0.233375,0.012749,-0.061096,0.216777,-0.033918,-0.103444,0.077979,0.287097,0.104829,1
A930011O12Rik,0.189483,0.458883,0.064868,0.416048,0.118207,0.137156,-0.215654,0.109069,0.012798,-0.066833,-0.094768,-0.103836,-0.184584,0.112987,0.581176,-0.392396,0.034130,0.069879,-0.446013,-0.096658,-0.144911,-0.106008,0.054454,-0.105097,0.032605,-0.080213,-0.064368,0.103677,0.120011,-0.129800,0.176869,-0.021524,0.453759,-0.087022,0.069581,0.028458,-0.084760,-0.453248,-0.117236,0.300863,0.128686,0.258499,0.357183,-0.132660,-0.166968,-0.050245,-0.517277,-0.432625,-0.013551,0.230264,0.012402,-0.345927,0.110554,-0.274735,0.473269,0.744710,0.398701,-0.139388,0.051617,-0.082759,-0.519751,-0.403964,0.179399,0.170148,-0.121760,0.177217,0.285331,-0.126707,0.219058,0.500704,-0.445984,0.133254,-0.081679,-0.073254,-0.340298,-0.285822,-0.062239,-0.098891,-0.239590,-0.044702,-0.273614,-0.425827,0.245271,0.163124,-0.036900,0.109934,0.211548,-0.227968,0.110752,-0.358964,-0.246879,0.003279,0.068098,-0.439458,-0.033750,-0.044890,0.290049,-0.045638,-0.440266,-0.380058,0.029887,0.707241,-0.122920,0.412198,0.571399,0.162048,-0.001458,0.529987,-0.008490,-0.425928,-0.033616,-0.020456,0.031814,-0.470329,0.026795,0.767131,-0.272616,-0.508683,0.187755,0.271249,0.239765,-0.886680,0.196017,-0.278682,-0.588331,0.340909,0.875651,0.586581,1
lincRNA-p21,0.397972,0.285228,0.110911,-0.117595,-0.026578,0.227961,0.072050,0.236376,0.044102,0.011311,-0.262751,-0.070188,-0.263456,-0.062971,0.189295,-0.266304,-0.116448,0.279534,-0.169871,-0.011587,-0.253558,0.033692,0.056525,-0.196387,-0.088057,-0.029029,0.127133,0.073082,0.020891,0.142704,0.114956,0.052467,0.023010,0.018161,-0.114407,-0.002663,-0.144541,0.146875,0.038777,-0.038400,0.268151,0.071032,-0.125543,0.009952,-0.243919,-0.004820,-0.032367,-0.151917,-0.264091,-0.149369,-0.212214,-0.220045,-0.083133,-0.050920,0.082677,-0.048879,0.040892,-0.022543,0.089164,0.158306,0.060867,-0.261999,-0.198701,0.003462,-0.107920,-0.194236,0.088588,0.049241,-0.053445,0.073236,-0.018162,-0.039515,0.157559,-0.119027,0.068907,-0.257643,-0.203108,0.062609,0.027311,-0.119283,0.094516,0.039474,-0.124491,0.044031,0.173775,-0.069560,0.102431,-0.013540,-0.146569,-0.041498,0.091754,-0.252437,0.061977,0.030855,0.058819,-0.073860,0.069683,-0.001081,0.146492,0.024692,0.076422,0.323894,-0.063092,-0.314386,-0.019144,0.298280,0.287325,0.121552,-0.091478,-0.148267,0.047238,0.020478,0.129060,0.020025,0.012790,0.282726,0.049247,0.004236,0.011076,0.043997,-0.290765,-0.207150,0.075372,-0.129615,-0.248445,-0.146757,0.296137,-0.016246,1
Braveheart,-0.022314,1.652140,0.385847,0.057189,0.086798,0.102005,-0.431238,-0.159558,-0.032684,0.197074,-0.881214,-0.592364,-0.917860,0.862543,0.189043,-0.601188,0.376364,0.913070,-0.335411,-0.505623,-0.850368,-0.896243,-0.452203,-0.668265,0.060056,1.344635,0.532981,-0.798259,-0.230119,0.216691,0.425278,-0.044171,-0.428909,0.224876,-0.556717,0.516971,-0.978410,-0.373827,-0.297532,0.292910,0.538431,0.363554,-0.170509,0.263220,-0.142007,-0.444043,-0.985927,-0.557229,-0.156571,0.305778,-0.785547,0.424949,0.607137,-0.286888,0.082452,-0.326615,-0.686034,0.179166,0.245948,-0.233822,1.335477,-1.155175,-0.758102,0.059208,-0.840190,-0.057378,0.785672,-0.552300,0.385360,1.393625,-0.173434,0.306334,-1.181821,-0.129038,-0.126955,-1.257918,-0.936000,-0.092860,0.415718,-0.390166,-0.925635,-1.021340,0.894968,-0.372784,0.470354,0.508756,0.365296,-0.339107,0.877219,-0.496519,-0.424415,-0.503554,-0.277605,-0.143800,-0.208585,0.093348,0.791752,-0.477461,-1.015875,-0.153296,-0.995677,2.673316,-0.798526,-0.410641,1.835552,0.921185,0.103643,1.847506,-1.016245,-1.009745,-1.792972,0.569814,-1.145759,-0.308307,-0.436097,0.953344,0.331423,-0.116606,-0.633050,0.999383,-0.564961,-0.263130,0.586860,-0.893248,0.139278,0.149898,1.402801,-1.467893,1
mrhl,0.429752,0.199812,0.471597,0.295618,-0.283879,-0.088226,0.048345,-0.230970,0.204327,-0.236662,-0.209882,0.037362,-0.302787,-0.510015,0.215889,-0.556054,0.196858,0.171134,-0.137353,-0.284557,-0.252266,-0.289690,0.121980,-0.249754,0.064397,0.272426,0.169614,0.097044,-0.175170,0.197181,0.089098,0.223436,-0.033391,-0.290388,-0.080910,-0.244778,-0.038707,-0.130440,-0.257744,-0.146894,-0.206170,0.050420,-0.203791,-0.010970,-0.170624,0.024486,-0.356644,-0.015197,-0.405150,-0.256247,-0.150552,-0.398291,-0.001599,0.100212,-0.005996,-0.123852,-0.141076,0.256806,0.456482,0.099141,-0.150430,-0.125567,-0.218782,0.072692,-0.214934,0.122083,0.006676,-0.091229,0.084628,0.108217,-0.038228,0.296780,-0.078745,-0.159304,0.153366,-0.239989,0.227467,0.080635,-0.062278,-0.082294,0.222125,-0.059204,-0.186159,0.037662,0.057300,0.056433,0.218345,0.128902,-0.325604,-0.265866,-0.131368,-0.151760,-0.070461,-0.030219,0.115758,-0.215406,0.070137,-0.244695,-0.118676,0.079038,0.097359,-0.031273,0.025531,0.088003,0.085378,-0.058128,0.006750,0.136167,-0.303974,-0.094116,-0.180664,0.106576,0.204245,-0.026704,0.176522,0.401267,-0.219576,-0.068938,-0.091990,0.145819,-0.080814,-0.217717,0.056666,-0.168409,-0.183016,-0.185800,0.248253,0.022839,1
NONMMUG034886,0.270894,0.202843,0.183326,0.028824,-0.068608,0.085418,0.000136,-0.090876,0.067488,0.049026,-0.177519,0.034437,-0.311938,-0.076009,0.116022,-0.319673,0.047668,0.117481,-0.093393,-0.002548,-0.121606,-0.179282,-0.009212,-0.094437,-0.059494,0.058577,0.147699,0.161704,-0.030168,0.023904,0.039960,0.030857,0.021535,-0.124746,-0.091301,0.038857,-0.028690,-0.078957,-0.101637,-0.121852,0.161571,0.231924,-0.047200,0.042612,-0.125043,0.100713,-0.161932,-0.064650,-0.306422,0.014309,-0.126464,-0.351242,0.036573,0.224593,-0.078694,0.053151,0.116022,-0.019629,0.170230,0.050600,0.065913,-0.121240,0.013092,-0.029063,-0.226583,0.031900,0.032176,0.086263,-0.053382,0.108026,-0.112590,-0.030025,-0.014161,0.003785,0.034627,-0.164793,-0.245647,-0.007366,-0.031009,-0.041578,0.013249,-0.100104,-0.238338,-0.002416,0.209035,0.043605,0.030280,-0.062271,-0.083653,-0.171646,-0.019825,-0.053097,-0.045379,-0.007393,0.042513,-0.168569,-0.089036,-0.133457,-0.014541,0.057629,0.159024,0.119103,0.170416,-0.245746,0.104862,-0.075500,0.132137,0.066479,0.001167,-0.119359,0.070759,0.010554,-0.008196,-0.058426,-0.118773,0.306944,-0.059993,-0.147071,-0.205154,0.151623,0.024841,-0.031120,0.100041,-0.126849,-0.061197,-0.075548,0.080473,0.129347,1
Dlx6os1,0.232418,0.310836,0.134890,0.303876,-0.015825,-0.059142,0.145266,-0.207386,0.049822,-0.045620,0.085283,0.197520,-0.342473,0.036810,0.546943,-0.371898,0.189010,-0.191964,-0.115471,-0.148184,-0.245255,-0.251688,-0.144851,-0.239994,0.038099,-0.093244,0.015517,0.304174,-0.202470,-0.224408,-0.136876,-0.189639,0.005103,0.039812,0.005022,0.078069,0.118740,-0.185028,-0.300421,-0.018280,0.099108,0.344424,-0.003043,-0.046915,0.199532,-0.044187,-0.118977,-0.106537,0.004884,0.149364,0.007346,0.063542,-0.199250,0.015349,0.056687,0.027187,-0.133265,-0.195883,0.010792,-0.093974,0.160837,-0.194111,0.175192,-0.083463,-0.013247,-0.351845,0.425932,0.115615,0.102800,-0.058415,-0.257110,0.109661,-0.260493,0.261942,-0.035448,-0.252714,-0.568718,-0.108321,-0.014048,0.224905,-0.200118,-0.555049,-0.054385,-0.124731,0.108691,0.153442,0.109725,-0.231450,0.201456,-0.269499,-0.236377,-0.030169,0.052820,-0.136803,0.144112,-0.056197,0.162787,-0.021428,-0.399169,-0.195755,-0.020733,0.854550,-0.041579,0.270733,0.435016,0.074123,0.149459,0.495403,-0.198569,0.017963,-0.210162,0.186500,0.031581,-0.516972,0.078865,0.976476,-0.221658,-0.157345,-0.098408,-0.015003,-0.153100,-0.705050,0.630305,-0.440342,-0.378162,0.322498,0.653294,0.604455,1
5033428I22Rik,0.080230,0.237774,0.043704,-0.006112,-0.029513,-0.399255,-0.050136,-0.272151,-0.136502,-0.311095,0.186556,0.245942,-0.151632,-0.222674,0.385990,-0.642817,0.303830,0.007184,-0.251403,-0.226666,-0.122540,-0.014910,-0.118493,-0.254263,-0.085935,-0.013512,0.004155,0.250098,-0.186261,-0.000398,-0.099168,-0.144316,0.289416,0.011309,0.034081,-0.142194,0.406554,-0.216240,-0.369853,-0.160361,0.145337,0.160179,0.103310,0.246460,0.044195,-0.219065,-0.418175,0.023497,0.369753,0.206001,-0.130207,-0.053286,0.024558,0.019041,0.145260,0.093791,-0.138887,-0.122853,0.171046,-0.018413,0.136779,-0.068975,0.268274,-0.097270,-0.379834,-0.249711,0.133428,0.098036,0.030682,0.146198,-0.064268,-0.071416,-0.201770,0.141736,-0.194211,-0.355293,-0.327838,-0.083936,0.028372,-0.057383,-0.010639,-0.626680,0.004388,0.332600,0.159922,-0.036240,0.104224,-0.349510,0.181689,-0.096220,0.054580,-0.005449,0.041730,-0.085068,0.215873,-0.134664,0.355516,0.018271,-0.544831,-0.088759,-0.063038,0.655471,-0.260957,0.346383,0.382317,0.170177,0.235617,0.543500,-0.187417,-0.360551,-0.192473,0.501334,0.043529,-0.330174,0.145329,1.142918,-0.137978,-0.168022,-0.219706,0.029734,-0.146586,-0.713376,0.647207,-0.352780,-0.215396,0.008880,0.658153,0.494116,1
NONMMUG026355,0.348236,-0.038638,0.362197,-0.038886,-0.210713,0.289859,-0.054193,0.264870,-0.038196,0.199249,-0.668209,0.154142,-0.234752,0.050127,-0.071031,-0.098206,-0.177231,0.308305,-0.086820,-0.119018,-0.297164,0.064350,-0.144319,-0.064551,0.244321,0.207335,0.455733,-0.219973,-0.099438,-0.062832,0.055454,0.394853,0.109701,-0.216376,-0.318248,0.013819,-0.235763,0.226156,0.042943,-0.487299,0.038316,0.142002,0.161512,-0.056651,0.177712,0.217557,0.187744,-0.547118,-0.235857,-0.164978,-0.096305,0.009467,0.156286,0.045908,-0.031940,-0.214578,-0.031737,0.067159,0.061593,-0.175745,0.017807,-0.068752,-0.270394,-0.016542,-0.260986,-0.277679,0.072039,-0.053893,0.067317,0.442010,-0.111461,-0.174790,-0.159763,-0.219680,-0.037491,-0.020615,-0.144432,-0.056438,-0.096356,-0.083789,0.348102,-0.146026,-0.224979,0.011541,-0.214017,-0.329359,0.240738,0.015550,-0.459706,0.048123,0.013168,-0.226162,-0.118072,-0.113792,-0.373580,-0.042662,-0.111703,-0.183325,-0.334719,0.166452,0.024450,0.430522,-0.143842,0.012901,0.211981,0.241693,0.326541,0.479201,-0.532273,-0.155330,0.222323,0.228272,0.047902,-0.057339,0.074950,0.335276,0.126585,-0.195342,-0.209544,-0.148258,-0.282207,0.271490,0.230199,-0.439085,0.040815,-0.351588,0.303705,-0.121276,1
NONMMUG025805,0.433981,0.233043,0.206660,-0.103884,-0.000400,0.185763,-0.032811,0.088646,0.042260,0.100589,-0.419911,0.093674,-0.344977,-0.116402,0.092440,-0.396085,-0.150753,0.109124,-0.210595,-0.131680,-0.341763,-0.073045,-0.045989,-0.184753,-0.006435,-0.089818,0.110230,-0.117300,-0.044269,0.023522,0.105579,0.070301,0.008826,-0.162465,-0.171964,0.066501,-0.158073,0.184791,0.134288,-0.055504,0.120692,0.170325,0.128448,0.031818,-0.114309,0.028425,0.089342,-0.393377,-0.187446,-0.163802,-0.177874,-0.080007,-0.038903,-0.081124,-0.048513,-0.111660,0.005413,0.040591,0.116558,-0.006299,0.064139,-0.194570,-0.188227,-0.109248,-0.128851,-0.201579,0.115358,0.001233,-0.020852,0.096388,0.003489,-0.122717,-0.088269,-0.122289,0.087517,-0.156248,-0.021693,0.052450,-0.014771,-0.114342,0.079195,-0.025674,-0.118394,0.149409,-0.017271,-0.139789,0.251599,-0.048875,-0.221013,0.007705,0.189191,-0.168183,0.117084,-0.062558,-0.165216,0.035400,-0.006675,-0.030994,-0.073209,0.110537,-0.020860,0.270129,-0.081697,-0.199366,0.086028,0.222696,0.258850,0.288162,-0.171747,-0.125876,0.103619,0.141316,0.025400,-0.096230,0.039705,0.256879,0.105271,-0.112418,-0.093225,-0.025922,-0.127221,-0.046377,0.169183,-0.226278,-0.119603,-0.257443,0.271087,0.035619,0
Gm14209,0.285312,0.347232,0.001868,-0.055651,0.036495,0.002583,-0.069704,0.131032,0.169493,-0.261129,-0.317424,0.058571,-0.327770,-0.030242,0.271020,-0.458342,0.129260,-0.022360,-0.342878,-0.127508,0.052111,-0.222238,0.053372,-0.243649,-0.094011,-0.024554,0.211727,0.194020,0.001989,-0.177138,0.225669,-0.168145,-0.088759,0.123851,0.123466,0.205816,0.054564,-0.164298,-0.023991,-0.064268,0.126783,0.405014,0.008740,0.131353,0.073364,-0.061257,-0.163972,-0.082693,-0.001955,-0.097723,-0.039566,-0.309006,0.069640,0.068539,-0.030731,0.281307,-0.146015,-0.028861,0.040201,-0.054857,-0.174859,-0.331068,0.173401,-0.075767,-0.304488,-0.213685,0.159732,-0.042307,-0.061201,-0.099849,-0.144003,0.036189,-0.095201,0.094643,-0.062407,-0.174578,-0.399824,-0.230562,0.088398,-0.142586,-0.214479,-0.411824,-0.040174,-0.032157,0.194505,-0.064473,-0.007887,-0.204677,0.170681,-0.150100,-0.091675,0.113434,0.198046,-0.094844,0.281793,0.054042,-0.041768,0.019010,-0.216033,-0.170438,-0.189708,0.600527,-0.164298,-0.002543,0.342413,0.022374,0.272747,0.369274,-0.201055,-0.419428,0.072153,0.230673,0.153873,-0.229859,0.175428,0.579165,-0.098047,0.005390,-0.199378,-0.018590,0.011410,-0.554195,0.192630,-0.364070,0.166928,0.127655,0.730023,0.237740,0
NONMMUG013851,0.111013,0.156006,0.043899,-0.062975,-0.020030,0.117763,-0.229277,0.115369,-0.006165,0.111738,-0.301873,-0.038891,-0.354681,-0.057026,-0.055864,-0.236117,-0.093338,0.119084,-0.226385,-0.084875,-0.094905,0.003252,-0.073839,-0.140114,-0.000103,-0.203768,0.038915,0.171945,0.014645,-0.194789,0.103117,-0.131970,0.050092,0.026088,-0.100078,0.045353,-0.229185,0.005599,-0.010530,-0.107141,0.118619,0.116060,0.170025,0.201781,-0.020903,-0.075778,-0.041507,-0.092644,-0.189092,-0.109282,-0.163843,-0.094866,0.030705,0.115401,0.045751,0.010869,0.037070,0.055625,0.146525,-0.032341,0.233900,-0.147798,0.029154,0.024569,-0.238003,-0.024922,0.101056,0.037629,-0.186940,-0.033404,-0.139379,-0.004132,-0.162688,0.055782,-0.036763,-0.135995,0.031630,-0.028204,0.035637,-0.198762,-0.240164,-0.109697,0.032905,-0.124560,0.078164,-0.076335,0.037181,-0.019396,-0.085113,-0.129951,0.004959,-0.141158,-0.212801,-0.048408,-0.022929,-0.092471,-0.114852,-0.010734,-0.110001,-0.050189,0.031459,0.088897,0.067142,-0.258455,0.263874,0.030687,0.036697,0.236242,-0.004485,-0.168496,-0.081672,0.110700,-0.136855,-0.163545,-0.088978,0.178214,-0.071590,0.088518,0.002545,0.145496,0.068688,0.039793,0.272173,0.003081,-0.153649,0.117409,0.375360,0.053816,0
Gm13569,0.159247,0.417627,0.185900,-0.055940,0.095741,-0.277956,-0.056907,-0.117930,-0.077322,-0.256843,-0.241642,0.155669,-0.310407,0.014988,0.445374,-0.408762,0.201615,-0.115514,-0.072591,0.024325,-0.123653,-0.431607,-0.055879,-0.181194,0.076533,0.109454,0.081291,0.111332,-0.134722,-0.101082,0.091288,-0.217713,0.027594,-0.074932,0.188974,0.146412,0.106003,-0.041511,-0.159225,0.034105,0.143974,0.301996,0.011194,0.095462,0.101285,-0.050893,-0.187486,-0.195688,-0.053390,0.086603,-0.203211,-0.108351,-0.156393,-0.024988,0.062533,-0.008819,-0.005356,-0.313704,0.303970,0.007584,-0.106980,-0.300662,0.107205,-0.066692,-0.333297,-0.374364,0.289865,-0.019559,0.146208,-0.040623,-0.182532,0.123711,-0.114026,0.193860,-0.030722,-0.370291,-0.401198,-0.169957,-0.052353,-0.028922,-0.058980,-0.232345,-0.100549,-0.040782,0.110795,-0.040835,0.154964,-0.290606,0.110562,-0.105954,-0.147133,0.109633,0.031041,0.065488,0.096854,-0.185789,0.092141,-0.059142,-0.459100,-0.184336,0.047578,0.590554,0.282473,-0.155108,0.327351,0.049781,0.224184,0.276631,-0.146431,-0.151599,-0.120569,0.099631,0.210444,-0.148651,0.306434,0.660576,-0.111783,0.078158,-0.031293,0.041105,-0.063316,-0.515285,0.396609,-0.210119,-0.070948,0.084254,0.703639,0.331493,0
