0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
ZNF674-AS1,0.305051,-0.216327,-0.162666,-0.292255,-0.308061,0.072299,0.206552,0.096332,0.068238,0.152347,0.154250,0.422132,0.328636,0.160561,0.090304,-0.086060,-0.005923,0.142024,0.061333,-0.004078,0.162778,-0.105207,-0.254755,0.027153,-0.183833,-0.139541,-0.123992,0.072585,-0.220073,-0.099875,0.035048,-0.247653,-0.039111,-0.126772,0.266624,0.193255,-0.246813,0.061035,0.157113,-0.133939,-0.051250,-0.157514,-0.068378,-0.016830,0.050833,-0.063246,-0.217671,-0.033541,-0.084509,0.107383,0.086544,0.085507,0.088297,-0.039338,0.061364,-0.026479,-0.090431,-0.177548,-0.369619,0.222589,0.174877,-0.164462,-0.132632,-0.181983,0.025766,-0.192514,0.267934,0.054745,-0.144284,0.084127,0.282060,-0.097985,0.205667,-0.229100,-0.049526,0.235831,-0.192770,-0.093820,-0.079826,-0.265189,0.473803,-0.129769,-0.180472,-0.102649,0.041966,-0.060167,0.011783,0.084948,-0.370589,-0.087029,-0.100629,0.150819,0.127199,0.079838,-0.115631,0.163360,0.081961,0.173523,-0.259799,-0.043330,0.122153,-0.370750,0.194480,0.016945,-0.182285,-0.156608,0.010467,-0.009483,0.166606,-0.098193,0.024770,-0.000981,-0.078247,0.099421,0.126635,-0.084463,0.024448,-0.271549,-0.272294,-0.271444,-0.006584,-0.120557,-0.008870,-0.004266,-0.000724,-0.017647,0.085067,0.001250,1
RP3-510D11.2,0.419054,-0.073929,-0.065375,-0.061177,-0.320363,-0.173045,0.045447,0.021556,0.248982,0.178028,0.279658,0.331257,0.212984,0.205154,0.051086,-0.199801,0.103478,0.223092,-0.004596,-0.011985,0.276855,0.057887,-0.229406,0.178065,-0.015438,0.025905,-0.086057,-0.039732,-0.061686,0.011821,0.014859,-0.164551,-0.246799,-0.177605,0.183994,0.162522,-0.220072,-0.023087,-0.020960,-0.073664,-0.115818,-0.106809,0.138449,-0.138395,-0.026787,0.005707,-0.396745,-0.063446,0.049788,-0.008852,0.113307,0.009908,0.174938,-0.019467,0.126932,-0.053962,-0.111242,-0.059107,-0.286946,0.141809,-0.056198,-0.180349,-0.125634,-0.076823,-0.007134,-0.186492,0.096911,0.031489,-0.159241,-0.033194,0.109766,-0.047217,0.124777,-0.150166,-0.017243,0.272546,-0.266912,-0.088910,0.038003,-0.121934,0.388581,-0.150317,-0.150257,-0.168523,0.080718,-0.170672,0.125796,0.111951,-0.302832,-0.026412,-0.071636,0.296503,-0.004864,0.046067,-0.105293,0.177838,0.102138,0.075287,-0.315040,0.002918,0.281233,-0.400907,0.086040,-0.053732,-0.100512,-0.136178,0.160018,-0.036656,0.178993,-0.212985,0.057778,0.038377,-0.073716,-0.004490,0.116657,-0.119764,0.098491,-0.226320,-0.169484,-0.361181,0.152666,-0.091462,-0.050853,0.033361,-0.078391,-0.010782,0.049844,0.147113,1
MIR155HG,0.074982,-0.498620,0.002794,-0.349001,-0.770624,-0.081995,-0.299822,0.076912,0.053867,0.344992,0.279048,0.417714,0.127581,0.122704,0.118054,0.049515,-0.059667,0.146699,-0.030759,-0.189806,0.117796,0.040239,-0.511320,0.260569,-0.465085,0.055505,-0.159889,0.566637,0.059164,-0.063434,0.144413,0.208197,0.356126,0.084507,0.300769,0.334075,-0.484257,-0.014260,0.170184,-0.175329,-0.011904,0.059233,0.147975,0.098155,-0.223042,-0.188361,-0.234925,-0.104561,-0.118707,-0.140971,0.133639,-0.043022,0.108611,-0.109837,-0.201101,0.083916,0.160876,-0.078239,-0.679378,0.613758,0.051871,-0.050573,-0.166855,0.374696,0.054722,0.062407,-0.113904,0.246392,-0.067914,0.185169,0.440088,-0.141940,0.141294,-0.615690,-0.159419,0.101893,-0.174187,-0.316966,0.131479,-0.431188,0.631005,-0.116641,0.121897,0.305209,-0.096227,-0.253260,0.217880,0.102057,-0.244955,-0.385411,-0.039606,0.322310,0.235655,-0.162573,-0.304952,-0.019688,-0.310624,0.238406,-0.064856,-0.325917,0.046615,-0.156392,0.335728,-0.063657,-0.152273,-0.151548,-0.045153,0.101954,0.058878,0.047623,0.114767,-0.162730,0.234204,0.143960,0.155847,-0.322090,-0.102979,-0.159747,-0.317193,-0.355258,0.271763,-0.393382,-0.026985,-0.237262,0.016371,-0.124325,0.534926,0.293097,1
HOTAIRM1,0.390570,-0.136204,-0.183189,-0.104210,-0.252919,-0.151026,0.219892,-0.055646,0.221021,0.128484,0.179389,0.235811,0.265462,0.250040,-0.115180,-0.139149,0.052693,0.192660,0.170540,-0.045068,0.289876,0.123726,-0.164564,0.045749,-0.291991,-0.027882,-0.060424,0.109601,0.036820,-0.061524,-0.059735,-0.042048,0.054003,-0.092937,0.206818,0.132374,-0.326113,0.081412,0.080470,-0.071743,-0.209196,0.034221,-0.003807,0.089611,-0.109732,-0.210943,-0.302207,-0.011099,-0.009903,0.049195,0.240877,0.070866,0.009660,-0.146864,0.080144,-0.069551,-0.149059,-0.192061,-0.390478,0.264927,0.172903,-0.207479,-0.002325,-0.110602,-0.047400,-0.163727,0.095317,0.024605,-0.290787,-0.062018,0.179613,-0.050583,0.181197,-0.104916,0.007008,0.206718,-0.409423,-0.092822,0.092481,-0.218620,0.380537,-0.179146,-0.155864,0.058660,0.073155,0.019525,0.025621,0.174511,-0.300250,-0.056295,-0.088026,0.111764,0.036108,-0.157806,-0.094979,0.214509,0.020414,0.065890,-0.297775,0.025111,0.194401,-0.348383,0.253579,0.025514,-0.292773,-0.211967,0.135819,0.033144,0.060783,-0.265919,0.121396,-0.029316,-0.121550,0.030753,0.162388,-0.193169,0.034824,-0.374404,-0.246171,-0.208689,0.203379,-0.169323,0.069971,-0.013795,0.158073,-0.036512,0.215507,0.094023,1
EGFR-AS1,0.383421,-0.151428,-0.124341,-0.016822,-0.219050,-0.164696,0.151199,-0.010069,0.191839,0.056510,0.239777,0.307917,0.183892,0.159665,0.095704,-0.180243,0.057979,0.219654,-0.010273,0.046799,0.268105,0.023329,-0.127062,0.101101,-0.148973,-0.022476,-0.044093,-0.049297,0.062303,-0.023234,-0.005982,-0.196744,-0.134300,-0.120006,0.225585,0.099478,-0.233260,0.074892,0.022668,-0.173756,-0.106645,-0.013639,0.059275,-0.088692,-0.017572,0.021067,-0.221914,-0.002094,-0.094599,0.005947,0.141228,0.004915,0.074473,-0.065517,0.031863,-0.065893,-0.138938,-0.143688,-0.244899,0.121451,0.009540,-0.192344,-0.264961,-0.084313,-0.073667,-0.140986,0.187235,0.025587,-0.182009,-0.100030,0.174823,-0.024542,0.240515,-0.134198,-0.051798,0.237054,-0.357632,-0.116619,0.054215,-0.090217,0.409228,-0.058051,-0.105606,-0.130437,0.108426,-0.085456,0.002913,0.198701,-0.328310,-0.198980,-0.086828,0.280380,-0.022579,0.016516,-0.173723,0.177908,-0.040407,0.078079,-0.325838,-0.002494,0.246350,-0.352286,0.155649,-0.007281,-0.170356,-0.149485,0.122914,-0.001386,0.185790,-0.189812,0.152108,0.044679,-0.087642,0.002748,0.069143,-0.209553,0.041492,-0.407065,-0.203066,-0.325579,0.151895,-0.094631,0.132329,0.009008,0.034842,-0.063741,-0.037320,0.079841,1
FENDRR,0.352724,-0.035891,0.040352,-0.151202,-0.113312,0.365005,0.160207,0.197138,0.144902,-0.440331,0.444809,0.317581,0.492636,0.188773,-0.232646,-0.220135,0.219660,0.226382,0.010421,0.040417,0.191395,0.036360,-0.082675,-0.241778,-0.175268,-0.293312,-0.053005,0.256677,-0.322221,-0.249676,0.078604,-0.334912,-0.175694,0.114596,0.565074,0.084358,-0.061504,-0.047111,-0.088091,-0.048035,-0.032826,0.074137,0.288105,-0.178098,-0.139341,-0.178079,-0.203859,-0.249647,0.020218,-0.345693,0.248047,0.448175,0.158311,-0.534417,-0.054358,0.077850,-0.207975,-0.082727,-0.085016,-0.322376,-0.105050,-0.013611,-0.216899,-0.146917,-0.127647,-0.282122,0.074214,0.107480,-0.260469,0.146250,0.257485,0.075305,0.295120,-0.085427,0.155228,0.110805,-0.155134,0.228861,-0.016798,-0.326505,0.397627,-0.120508,-0.080582,0.109769,-0.032658,0.104926,0.133506,0.199300,-0.261928,-0.475587,-0.094902,0.394768,0.160869,-0.316315,-0.066476,0.291127,-0.038657,0.484615,-0.055703,-0.132218,0.152852,-0.302656,0.385334,0.243641,-0.292696,-0.268056,0.089025,-0.041210,0.095746,-0.629278,0.249948,-0.172862,-0.089531,0.359432,0.137857,-0.164539,-0.095246,-0.460435,-0.618976,-0.279848,0.430446,-0.130366,0.131004,-0.072621,-0.260381,-0.278170,0.069667,-0.072613,1
RP11-276H19.1,0.326302,-0.617125,0.069144,0.241449,-0.302071,-0.002536,0.278932,-0.030368,0.323064,-0.022191,0.020645,0.418660,0.245034,0.192795,0.306868,-0.176371,0.449520,-0.087864,-0.093200,0.211604,0.160518,-0.138916,-0.236206,0.060407,-0.048570,-0.041174,0.020333,0.394071,0.144342,-0.020335,-0.188141,-0.205417,-0.102575,0.290637,0.433240,-0.020211,-0.180953,-0.084956,0.002474,-0.176071,-0.151591,0.211403,-0.225452,0.112869,0.144405,-0.199513,-0.071341,-0.120196,0.383065,0.127526,0.259512,0.077686,0.019722,-0.131669,0.201142,-0.192023,0.072592,-0.216380,-0.519251,0.069425,0.026607,-0.268505,-0.190067,-0.218608,0.120505,-0.105989,0.161067,-0.056641,-0.003008,-0.246437,0.277678,-0.070928,0.465360,-0.172124,0.048837,-0.092246,-0.251512,-0.058980,0.046998,-0.464742,0.250008,-0.069039,-0.135982,-0.026529,0.188307,0.116816,0.057798,0.132709,-0.164395,-0.096378,-0.083876,0.142629,0.220365,0.081016,0.099342,0.045650,0.098376,0.090474,-0.368883,-0.061375,0.451885,-0.304394,0.445237,-0.144138,-0.087793,-0.109034,0.080255,0.016244,0.422748,-0.044684,0.281374,-0.191886,-0.031908,0.083341,-0.107448,-0.327204,-0.047621,-0.284138,-0.435542,-0.045244,0.469455,0.205499,0.024228,-0.096944,0.052783,-0.333752,0.201370,-0.248066,1
RP11-279F6.1,0.340277,-0.219655,-0.171484,0.007425,-0.294294,0.069091,0.114993,0.068281,0.134487,0.045707,0.152479,0.378574,0.257826,0.146194,-0.015606,-0.088703,0.138222,0.265041,-0.105423,-0.020473,0.112812,-0.082015,-0.224409,0.124024,-0.265411,0.080761,0.090462,0.084524,0.104321,-0.341238,0.016177,-0.223312,-0.039862,0.014090,0.194625,-0.031237,-0.183345,0.044419,0.302958,-0.143465,-0.082660,-0.081677,-0.111089,0.079691,-0.009102,0.010566,-0.294333,0.093759,0.032853,0.026677,0.129415,0.023891,0.133486,-0.203275,0.036576,-0.043208,-0.229755,-0.077811,-0.439663,0.080685,0.160710,-0.113784,-0.242568,-0.048969,0.041420,-0.115470,0.212339,-0.018507,0.019892,-0.008098,0.297014,-0.089445,0.136421,-0.118904,-0.021245,0.150026,-0.175730,-0.071056,0.036948,-0.340626,0.395439,-0.171956,-0.334138,-0.017480,0.049726,-0.032134,0.081810,0.093454,-0.377515,-0.116133,-0.019557,0.222542,0.075016,0.016046,-0.220708,0.193124,0.069094,0.179086,-0.162548,-0.078906,0.223683,-0.263887,0.134539,-0.022989,-0.323997,-0.081688,0.050910,0.004081,0.206660,-0.058053,0.112538,0.033060,-0.038512,0.170912,0.055856,-0.280898,-0.022420,-0.142543,-0.354434,-0.254202,0.081404,-0.153571,0.226856,0.021924,-0.097484,-0.114200,0.051845,-0.007334,1
RP13-582O9.5,0.298762,-0.255010,-0.149455,-0.093855,-0.305112,-0.070821,0.136615,0.005110,0.192358,0.134154,0.049952,0.255987,0.432839,0.118750,0.051840,-0.163311,0.071910,0.203944,0.029688,0.017276,0.304476,0.100465,-0.213792,0.113172,-0.228914,0.022399,0.049799,-0.043930,-0.024635,-0.023750,0.059249,-0.196722,-0.166165,-0.164043,0.215268,0.119166,-0.328033,-0.015192,-0.017695,-0.087078,-0.097138,-0.039261,0.090534,0.015823,-0.076190,-0.093609,-0.337693,-0.139671,0.074772,-0.025743,0.107711,0.110009,-0.081683,-0.115045,0.072460,-0.142638,-0.042683,-0.213894,-0.229531,0.322380,0.133776,-0.216065,-0.158149,-0.058831,-0.049968,-0.165252,0.097681,0.138070,-0.236220,-0.045272,0.220397,-0.042541,0.168983,-0.180913,-0.038131,0.193392,-0.382905,-0.039646,0.225621,-0.208326,0.382839,-0.136159,-0.115393,-0.128944,0.008386,-0.130672,0.145101,0.075923,-0.324768,-0.037023,-0.168943,0.212017,0.030219,-0.062194,-0.101535,0.199520,-0.014909,0.077583,-0.192089,0.141494,0.106192,-0.395559,0.163102,-0.041688,-0.216409,-0.167450,0.035429,-0.009098,0.203431,-0.137693,0.043648,-0.107476,0.023379,-0.001765,0.131171,-0.085129,0.050009,-0.415446,-0.312654,-0.175503,0.202938,-0.065798,0.104786,-0.030897,0.093449,-0.027686,0.066969,-0.000287,1
PCAT7,0.385906,-0.208172,-0.073021,0.171160,-0.248132,-0.081116,0.171786,0.002985,0.159984,0.086354,0.255453,0.363164,0.274058,0.145335,0.008177,-0.203426,0.107606,0.167221,-0.012051,-0.037364,0.291360,-0.035044,-0.155489,0.123638,-0.119245,0.031793,0.036984,-0.034877,-0.005806,-0.025380,-0.020649,-0.185309,-0.217495,-0.116718,0.150103,0.105722,-0.082647,0.044158,0.044148,-0.039730,-0.151039,-0.073249,0.048692,-0.108774,-0.108553,-0.069705,-0.146043,-0.070624,0.042378,-0.024662,0.060216,0.126803,0.064488,-0.123570,0.136956,-0.045644,-0.140337,-0.063005,-0.349877,0.068138,-0.026608,-0.114231,-0.265703,0.083799,-0.049368,-0.259822,0.123782,-0.025106,-0.076988,-0.085869,0.162217,-0.104258,0.045556,-0.068173,-0.085454,0.171875,-0.317412,-0.121949,0.037666,-0.219948,0.387251,-0.068107,-0.333556,-0.210290,0.045618,-0.071228,0.063216,0.188291,-0.285994,-0.250005,-0.067065,0.189906,0.117919,-0.044316,-0.231360,0.131086,0.032038,0.103251,-0.255391,-0.071046,0.182506,-0.263706,0.204061,0.015819,-0.148505,-0.178407,0.158376,-0.027125,0.205580,-0.205134,0.157906,0.075867,-0.026011,0.082656,-0.004782,-0.321120,0.088242,-0.327408,-0.172954,-0.272501,0.133947,-0.038603,0.123795,0.002978,-0.084218,-0.095309,0.033596,0.165772,1
LINC00707,0.203443,-0.167051,-0.107927,-0.119565,-0.334515,0.183565,0.251042,0.102845,0.079600,0.085069,0.266977,0.377533,0.193648,0.063348,0.081906,-0.226145,0.128495,0.226398,-0.067248,-0.068429,0.117190,-0.062527,-0.048072,0.102508,-0.154381,-0.069097,-0.157400,0.035167,0.009659,-0.301864,0.074538,-0.192729,-0.012149,0.015012,0.184713,0.085097,-0.136847,0.098014,0.307641,-0.190235,-0.065927,-0.059865,-0.067551,0.050951,0.027376,-0.060082,-0.169422,-0.002158,-0.061373,0.027158,0.068116,0.001111,0.088089,-0.174857,0.109595,-0.139223,-0.176167,0.043535,-0.552534,0.146530,0.118990,-0.154342,-0.322582,0.028901,0.021222,-0.084577,0.258449,0.032861,-0.017341,-0.059401,0.425050,-0.118454,0.108374,-0.135588,-0.107571,0.076480,-0.199970,-0.124099,-0.024268,-0.302485,0.340977,0.051813,-0.331277,0.049228,0.099658,-0.053501,0.089087,0.225975,-0.432999,-0.240329,-0.121244,0.066000,0.118784,0.079003,-0.096590,0.175688,0.095580,0.093270,-0.180976,-0.115995,0.137772,-0.225382,0.210282,-0.039117,-0.175109,-0.072660,0.178204,-0.031766,0.125021,-0.168597,-0.090237,0.165885,-0.072247,0.238520,0.011754,-0.159774,-0.038478,-0.156418,-0.427605,-0.242856,-0.013872,-0.214306,0.018995,0.038198,-0.171206,-0.227966,0.026103,0.087379,1
LUCAT1,0.297560,-0.315201,0.244770,-0.261122,0.135657,0.440835,0.233281,0.281896,0.398184,-0.163421,0.632249,0.552962,0.465470,0.113016,-0.003986,-0.409585,0.248196,0.418599,0.084704,-0.127693,0.417458,0.103600,0.182201,-0.477237,-0.074338,-0.506274,-0.274591,-0.045085,-0.587036,-0.117453,0.172421,0.033983,-0.033636,0.074137,0.363052,0.021234,-0.133581,-0.063304,-0.144202,-0.006980,0.018219,-0.114940,0.141055,-0.372079,0.055541,-0.114120,-0.135164,-0.195247,0.067784,-0.408748,0.238957,0.353728,0.310038,-0.355932,0.045029,-0.122400,-0.412706,0.019288,-0.434899,-0.125748,-0.004859,-0.020728,-0.310466,-0.006953,-0.006323,-0.187550,-0.006186,-0.104142,-0.446621,-0.071703,0.267073,0.020398,0.306655,-0.167009,0.240223,0.178999,-0.369219,0.242725,-0.279266,-0.166589,0.676494,-0.063204,0.147562,0.293656,-0.018726,-0.021024,0.193315,0.435662,-0.421409,-0.218944,-0.212297,0.175331,0.211224,-0.220109,-0.166103,0.212950,-0.082882,0.529839,-0.073174,-0.151902,0.226029,-0.545778,0.387205,0.284245,-0.203926,-0.410827,-0.057009,0.080237,0.136338,-0.753165,0.062779,-0.258205,-0.246901,0.059568,0.212195,0.037634,-0.034075,-0.445176,-0.519946,-0.246222,0.025692,-0.332012,-0.130244,0.089600,-0.053064,-0.160376,-0.042188,0.022666,1
RMST,0.285174,-0.258893,-0.067722,0.095493,-0.277263,-0.130230,0.207785,0.067916,0.368851,0.032144,0.191965,0.348105,0.132844,0.153519,-0.164665,-0.152616,0.059327,0.157763,-0.060558,0.060636,0.120438,-0.015708,-0.089716,0.040768,-0.122992,0.106100,0.015105,-0.144528,-0.093841,-0.086723,-0.011148,-0.143895,-0.068152,0.063296,0.210124,0.110204,-0.187358,0.148886,0.146710,-0.128450,-0.155978,0.038873,0.039126,0.000810,0.016620,-0.071357,-0.373766,-0.049985,0.023019,0.075284,0.099008,0.032179,0.001422,-0.199957,0.110011,-0.273470,-0.177370,-0.137376,-0.331888,0.311136,0.178391,0.017399,-0.235118,0.019580,-0.083325,-0.296425,0.099944,0.120889,-0.220779,-0.028389,0.120828,-0.155394,0.166513,-0.106466,-0.032566,0.170948,-0.349815,-0.066849,0.010628,-0.223524,0.389543,-0.110985,-0.359452,-0.101876,0.100100,-0.270729,0.138248,0.318055,-0.324259,-0.059414,-0.162835,0.288896,0.001454,-0.195289,-0.152569,0.206130,0.016425,-0.035672,-0.057139,0.090478,0.153169,-0.157096,0.096126,0.031330,-0.078102,-0.181256,0.254217,-0.076155,0.180535,-0.089232,0.186766,-0.022158,-0.062725,0.077203,0.066036,-0.199117,-0.101496,-0.351517,-0.234377,-0.119142,0.154290,0.016126,0.046932,-0.058614,-0.154110,-0.224105,0.141339,-0.040497,1
INHBA-AS1,0.370195,-0.088843,-0.187728,-0.108330,-0.338388,0.078001,0.322825,0.090505,0.173922,0.143919,0.173989,0.370538,0.312171,0.118512,-0.039187,-0.157412,0.152047,0.159167,-0.031483,0.027368,0.266626,-0.130566,-0.172992,-0.022309,-0.158441,-0.018977,0.073034,0.049613,-0.119741,-0.047492,0.131763,-0.041331,0.018219,-0.053610,0.132683,0.051936,-0.104768,0.081376,0.074550,-0.099371,-0.268136,0.059557,0.095978,-0.064064,0.094214,-0.133402,-0.254797,-0.069499,-0.065001,-0.025926,0.026621,-0.027042,0.032115,-0.276889,0.095967,-0.060613,0.014666,-0.239419,-0.415003,0.040742,-0.001219,-0.185464,-0.179602,-0.051450,-0.009463,-0.170306,0.188823,-0.003689,-0.046837,-0.058535,0.190430,-0.114943,0.199223,-0.132464,-0.002691,0.087643,-0.281727,-0.046809,-0.003015,-0.475558,0.478616,-0.094447,-0.203194,-0.097290,0.162875,0.040606,0.029177,0.251429,-0.426710,-0.182297,0.013108,0.233988,0.121713,-0.091900,-0.180178,0.199852,0.023056,0.027530,-0.140044,0.006928,0.150410,-0.286747,0.192819,-0.055066,-0.286639,-0.216371,0.086086,-0.088107,0.290754,-0.218616,0.065514,0.083867,-0.000462,0.112120,0.028224,-0.110851,-0.083977,-0.209449,-0.260487,-0.228091,-0.100413,-0.048070,0.142801,0.036528,0.028482,-0.136096,0.309129,0.114342,1
LINC00173,0.444286,-0.123741,0.020510,0.027850,-0.310103,-0.173907,0.125865,-0.056351,0.278254,-0.012234,0.104140,0.291721,0.382796,0.103131,0.089808,0.006194,0.115389,0.231644,0.005234,0.086683,0.155942,0.070812,-0.219392,0.189028,-0.131635,0.083391,0.084728,-0.118233,-0.059492,0.034383,0.069033,-0.038856,-0.163835,-0.266039,0.147197,0.101586,-0.199917,-0.007700,-0.041444,-0.074091,-0.071934,0.011174,0.157882,-0.110242,-0.010175,-0.177902,-0.365812,-0.151919,-0.089423,0.073165,0.190314,0.053293,0.037122,-0.054173,0.219175,-0.225742,-0.042453,-0.004718,-0.451992,0.011794,0.001692,-0.118226,-0.190224,-0.017864,-0.039580,-0.118760,0.197472,-0.083950,-0.040439,0.037724,0.133522,-0.056009,0.050715,-0.177566,0.023894,0.187066,-0.299080,-0.121697,0.193009,-0.283643,0.465876,-0.038515,-0.116375,-0.180392,0.053066,-0.095328,0.013711,0.269660,-0.276091,-0.036102,-0.185947,0.276270,-0.007007,-0.006309,-0.048357,0.209392,-0.062600,0.170184,-0.305683,0.182667,0.228207,-0.383557,0.185897,-0.044191,-0.045725,-0.188402,0.126547,-0.000661,0.156998,-0.221124,0.058975,0.009538,0.051949,0.005852,0.122688,-0.136602,-0.030976,-0.422480,-0.278728,-0.385938,0.129774,-0.069221,0.120392,-0.057402,-0.058229,-0.089184,0.099846,0.057376,1
MIR503HG,0.357908,-0.202122,-0.221001,0.053209,-0.435136,-0.006602,0.236783,-0.030430,0.131609,0.025640,0.217440,0.374576,0.329947,0.116302,0.028876,-0.234551,-0.070545,0.143527,0.044366,-0.059254,0.270138,-0.114518,-0.257409,0.056529,-0.196571,-0.055584,-0.007904,0.015532,-0.064895,-0.040984,-0.085488,-0.218501,-0.114594,-0.105404,0.126924,0.122041,-0.149110,0.062608,0.023504,-0.006999,-0.165178,-0.015565,-0.017623,-0.044840,0.007982,-0.052213,-0.234986,-0.108925,0.040900,0.022951,0.114630,0.014966,-0.012573,-0.193516,0.032645,-0.100960,-0.133809,-0.090367,-0.402608,0.157556,0.075513,-0.127178,-0.138682,0.013201,0.044626,-0.107490,0.053707,0.002573,-0.067457,-0.059498,0.127171,-0.086312,0.095973,-0.139037,-0.033105,0.168615,-0.253417,-0.040830,0.094112,-0.138216,0.521872,-0.190617,-0.281339,-0.136984,0.090003,0.047769,0.042122,0.233168,-0.305890,-0.232235,-0.034301,0.218481,0.135580,-0.145783,-0.182057,0.150194,0.011426,0.088521,-0.129743,0.031175,0.251227,-0.229071,0.209463,0.030936,-0.244794,-0.163570,0.133444,0.005722,0.313918,-0.088760,-0.004165,-0.004635,-0.032424,0.051253,0.138650,-0.142945,0.015784,-0.309649,-0.313681,-0.216296,0.146392,-0.120361,0.075398,0.010237,0.021062,-0.132875,0.066039,-0.018283,1
PCGEM1,0.463277,0.173094,-0.122994,-0.067922,-0.480603,0.122397,0.346130,0.150054,0.179921,0.046396,0.421003,0.255574,0.540184,0.178076,-0.357967,-0.523638,0.260592,0.141030,-0.210515,-0.038061,0.601491,-0.077911,-0.016236,0.340833,-0.350582,0.232777,0.239046,0.135200,0.188586,-0.477345,-0.089478,-0.260690,-0.122667,0.185322,0.339428,-0.006644,-0.367054,-0.106607,0.380988,-0.188093,-0.164032,0.132723,0.034946,-0.040457,0.110689,0.001949,-0.302953,0.043819,0.421898,0.301255,0.176819,0.287743,0.371602,-0.562268,0.368782,0.027359,-0.458423,-0.102019,-0.587231,-0.897998,-0.262427,0.418804,-0.184419,0.091846,-0.649343,-0.377970,0.078485,-0.090154,0.099570,-0.184187,-0.000175,-0.351344,0.031466,-0.253250,0.041612,0.346421,-0.492046,-0.056528,-0.092519,-0.156580,0.470725,-0.545024,0.141837,0.123658,0.206221,-0.341505,-0.115038,0.059909,-0.395295,-0.286239,-0.112250,0.165586,0.296379,-0.246346,-0.243340,-0.213093,0.146225,0.345813,0.034108,0.039378,0.446359,-0.472567,0.048379,0.471966,-0.263363,-0.265974,-0.014136,-0.522097,0.412502,-0.426548,0.125831,-0.120487,-0.040447,0.443348,-0.022183,-0.435046,0.210298,-0.422540,-0.690823,-0.482688,0.409900,0.037494,0.062977,-0.382811,0.127669,-0.659982,0.019751,0.128853,1
LINC00847,0.300799,-0.232260,-0.032908,-0.046594,-0.185749,-0.085959,0.022811,0.156884,0.405319,-0.094804,0.287123,0.372899,0.343491,0.189370,-0.068393,-0.259914,0.126781,0.275784,-0.097593,-0.014493,0.342980,0.141628,-0.176010,0.084549,-0.017328,-0.021699,-0.250682,-0.060217,-0.313515,-0.044453,0.047037,-0.120732,0.043247,0.031207,0.288028,0.010221,-0.324471,-0.061499,0.000357,0.049667,-0.130202,0.019785,-0.011187,-0.142756,-0.037190,-0.123715,-0.240784,-0.121186,-0.050559,-0.079775,0.213475,0.086128,0.113311,-0.131778,0.178250,-0.033763,-0.206397,-0.025991,-0.328521,0.184938,0.002882,-0.125279,-0.273160,-0.063572,0.029712,-0.171629,0.015873,-0.052268,-0.281924,-0.143925,0.002150,-0.151249,0.179771,-0.261338,-0.004652,0.150613,-0.323453,-0.037547,0.025061,-0.133530,0.457134,-0.042729,-0.111919,0.184490,0.077435,-0.211100,-0.000448,0.418148,-0.348189,-0.027634,-0.222030,-0.003332,0.144088,-0.044998,-0.078315,0.141641,-0.074152,0.346389,-0.159756,0.062735,0.310505,-0.380778,0.206362,0.137949,-0.183051,-0.236659,0.106661,-0.096947,0.121731,-0.323718,0.194684,-0.011533,-0.164921,0.070658,0.089319,-0.156646,0.006694,-0.389316,-0.229204,-0.166941,0.015781,-0.176705,0.011539,-0.038168,0.037626,-0.067828,-0.003843,-0.118857,1
LPP-AS2,0.484958,-0.199473,-0.270154,-0.150875,-0.209350,0.215832,0.045235,-0.003831,0.136982,0.063880,0.197871,0.356144,0.389195,0.250283,0.292574,-0.231198,0.030379,0.083931,0.045406,0.013215,0.236127,0.034002,-0.189457,-0.023294,-0.173742,-0.188044,-0.104705,0.038410,-0.039917,0.026181,0.136947,-0.158716,-0.083687,-0.213004,0.188404,0.273048,-0.221796,0.029948,-0.051895,-0.054771,-0.206743,0.044236,-0.064889,-0.061259,0.062891,-0.063001,-0.292164,-0.048963,-0.045505,0.076250,-0.038246,-0.052729,0.018641,0.002228,-0.000174,0.049669,0.001956,-0.275335,-0.223788,0.219034,0.013290,-0.216482,-0.050354,-0.088735,0.059805,-0.177617,0.170113,0.047526,-0.119049,-0.038539,0.228514,-0.054818,0.129754,-0.140344,0.001871,0.280678,-0.328862,-0.189073,0.039276,-0.188505,0.378033,-0.271841,-0.114941,-0.086607,0.132678,-0.012672,0.041628,0.210770,-0.413952,-0.092797,-0.031412,0.074013,0.051982,0.043994,-0.077667,0.233737,0.090831,0.005904,-0.313788,0.092542,0.204474,-0.247001,0.137291,0.014664,-0.201088,-0.158465,0.069975,0.098185,0.232140,-0.198258,0.040264,0.098784,-0.017635,-0.127427,0.072706,-0.114065,0.079220,-0.197891,-0.355796,-0.200662,0.070282,-0.112062,-0.017181,-0.024866,0.042178,-0.159632,0.062860,0.173576,1
