0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
1810026B05Rik,-0.112945,-0.308479,0.113358,0.236041,0.055322,-0.106391,0.247145,-0.128034,-0.182239,-0.002081,0.262923,0.025184,-0.056395,0.097074,-0.151334,0.119709,0.172640,0.034720,-0.016154,-0.437947,0.166162,0.220962,0.076407,0.050957,-0.139364,0.009115,0.382421,-0.254785,0.364441,-0.031258,-0.325750,0.166951,-0.179275,-0.239061,0.024295,0.289360,0.024578,-0.103031,-0.178964,-0.164752,0.235818,-0.052337,0.247062,-0.126645,-0.119913,-0.080823,0.178846,0.136369,0.014480,0.043416,-0.218461,-0.023909,0.004829,-0.054950,0.125119,0.282123,-0.083868,-0.135501,-0.447759,0.229799,-0.126576,0.181403,0.416496,-0.266264,1
AK028326,0.118470,-0.441238,0.135745,-0.011089,-0.119753,-0.072469,-0.080782,-0.141654,-0.218273,0.131917,0.276925,-0.053277,0.238626,0.102549,-0.250622,0.116730,0.177825,0.014845,-0.141505,-0.175703,-0.054001,0.062096,-0.023618,-0.086862,-0.067227,-0.090524,0.440160,-0.105757,0.472948,0.051391,-0.135155,-0.012212,0.005643,-0.140482,-0.005106,0.148252,-0.370776,-0.052439,-0.085428,-0.392317,0.159768,0.218583,0.282878,0.179105,-0.088071,0.049060,0.256297,-0.027125,0.021348,-0.074903,-0.087042,0.037620,0.020793,0.061042,0.181851,0.120386,-0.093319,0.052445,-0.512873,0.152620,-0.085979,0.257687,0.329156,-0.000009,1
Enox,0.218714,-0.782019,0.436934,-0.311936,0.145269,-0.084077,-0.206826,-0.036359,0.088571,0.507429,0.053522,0.056674,-0.187541,0.012852,-0.439927,-0.122774,0.056571,-0.277624,0.287020,0.507841,-0.159105,0.506543,-0.190381,-0.610091,0.476951,-0.621335,0.529536,-0.804103,-0.238954,-0.374957,-0.550083,-0.114381,0.017864,-0.139828,-0.031921,0.364760,-0.014136,0.049542,-0.168485,-0.473000,0.377094,0.226104,0.191451,0.432984,0.034518,0.003922,0.417170,-0.032995,-0.244953,-0.120670,-0.290685,-0.345105,0.037437,-0.038918,0.016213,0.555187,-0.300773,-0.068559,0.108237,0.086390,-0.186094,0.070244,0.604578,0.017233,1
Dnm3os,0.176770,-0.799849,0.406820,-0.347003,-0.092607,-0.286371,-0.355627,0.056871,0.187002,0.306006,-0.148402,-0.014521,-0.463750,-0.068633,-0.307428,-0.097856,-0.099133,0.305043,0.296738,-0.270818,-0.159225,0.650531,-0.292902,-0.511431,0.036245,-0.575683,0.668395,-0.608308,-0.031805,-0.310740,-0.382848,-0.144935,0.091587,-0.119323,-0.220165,0.317518,0.005328,-0.278616,-0.214665,-0.153224,0.614572,0.325419,0.647458,0.135135,0.030773,-0.303553,0.371468,0.299213,-0.396615,-0.349184,-0.457133,0.203991,0.422261,0.138147,-0.272323,0.546917,-0.423175,-0.124537,0.137512,0.050027,0.183785,0.079219,0.737383,0.411664,1
Fendrr,0.156434,-0.262144,-0.520170,0.132001,-0.096131,0.397595,-0.689599,0.031350,-0.325225,0.203360,0.037852,-0.024865,0.035161,-0.090111,0.204289,0.195751,0.513086,0.003641,-0.016477,-0.073284,0.570192,-0.546950,-0.366434,0.053099,-0.022706,-0.042792,0.763882,-0.121933,0.592435,-0.396180,-0.001500,0.576024,0.497820,-0.510640,0.308160,0.810470,0.361766,-0.551466,0.122685,0.209757,0.090089,0.575469,0.506391,-0.251536,0.151811,-0.317277,1.211906,0.156704,-0.676058,-0.062823,-0.336763,0.538601,0.075100,0.000560,1.004617,0.127134,0.256561,0.644614,0.590525,0.276143,-0.701957,-0.358563,0.730722,-0.060651,1
Gm12750,-0.045128,-0.548998,0.379545,-0.142060,-0.036060,-0.336485,0.000168,-0.095218,-0.036925,0.080998,0.000327,0.184566,0.198446,0.095822,-0.383785,-0.116935,0.331552,0.082823,-0.021437,-0.075979,-0.143040,0.226124,0.018935,-0.471296,0.149242,-0.242550,0.547534,-0.523376,0.483355,-0.054451,-0.177071,0.253368,-0.177238,-0.188514,-0.142172,0.194420,-0.011387,0.172362,-0.060723,-0.207383,0.026021,0.182333,0.346316,0.292364,0.038726,-0.215798,0.234523,0.129739,-0.321681,-0.178922,-0.348421,0.164449,0.003186,-0.100679,0.265483,0.317075,-0.264100,0.126590,0.046457,0.169690,0.102333,-0.047232,0.659766,0.210350,1
RP23-71K9.4,0.148017,-0.230852,0.058548,-0.008214,0.014773,-0.138909,-0.077122,-0.194694,-0.136611,0.158686,0.427897,0.168216,0.199654,0.054423,-0.205811,-0.003291,0.119283,0.004444,0.085484,-0.272756,0.027637,-0.024903,-0.091292,-0.025398,-0.126168,-0.114021,0.432576,-0.186551,0.377656,0.036167,-0.065648,0.092230,0.049923,-0.115388,0.085435,0.124379,0.034685,-0.049786,-0.065239,-0.333803,0.293029,-0.020419,0.313605,0.092845,-0.077100,-0.068672,0.012208,-0.136409,0.003204,0.004873,-0.134278,-0.107440,0.109219,0.010029,0.277094,0.220755,-0.105302,-0.140651,-0.365808,0.013401,0.001656,0.149995,0.387443,-0.033163,1
A930011O12Rik,0.556348,-0.866549,0.467598,-0.150117,-0.314516,0.160525,-0.473263,0.241037,0.382515,0.694918,0.319290,0.474661,-0.068583,0.224937,-0.323840,-0.261945,0.202162,-0.352371,-0.355442,0.451349,-0.046949,0.604247,-0.113444,-0.777550,0.148196,-0.251183,0.775117,-0.402490,0.006358,-0.025915,-0.698768,-0.334184,-0.147595,-0.319241,-0.155520,-0.075165,-0.316816,0.289564,-0.620746,-0.500132,0.511738,0.183392,0.943865,1.081600,-0.185052,0.284289,0.752939,0.586874,-0.291351,-0.423978,0.040277,-0.053469,0.106364,0.026643,0.068307,0.464072,-0.236140,-0.062395,-0.314165,0.062762,-0.548407,0.369716,0.416092,0.262439,1
lincRNA-p21,-0.225139,-0.139183,-0.135251,0.103898,-0.021720,-0.288392,0.147329,-0.071284,-0.312051,0.102285,0.066685,-0.066427,0.081057,0.131960,-0.117452,-0.098560,0.294362,-0.082670,-0.180021,-0.463578,0.169201,-0.021911,0.039305,-0.020776,-0.324277,0.020024,0.353114,-0.416258,0.242159,-0.160617,-0.396691,0.156914,0.039960,0.011766,-0.021097,0.396601,0.026626,0.069030,-0.395966,-0.217136,0.115530,-0.052278,0.201291,-0.100028,0.014516,-0.221340,0.087727,0.128656,-0.114533,-0.200248,-0.173544,0.040733,-0.084045,0.036525,0.282428,0.409331,-0.168035,-0.128906,-0.397804,0.034215,-0.201488,0.245637,0.258613,-0.210307,1
Braveheart,-0.430043,-2.419102,1.690614,-1.235443,-0.733551,0.660553,-1.191472,-0.648866,-0.003282,0.792867,0.671036,0.650146,0.678716,1.774038,-0.073406,-0.247482,2.101800,1.969512,0.840898,-1.063994,-0.614410,1.640262,-0.521012,0.102011,1.210717,0.654004,2.156022,-0.779547,2.351620,-0.483392,-4.204842,2.612016,-0.116500,-0.881857,1.545466,0.860634,-1.209905,0.112267,0.146851,1.297999,0.250045,-0.525726,1.493785,0.944994,-0.540799,-2.064725,1.760203,0.060217,-1.102393,0.356820,3.681415,0.449400,-0.466640,-0.591186,-1.804430,-0.184862,-1.382464,0.115382,-0.303775,2.339386,0.580556,0.161611,0.819741,0.981084,1
mrhl,0.381111,-0.147394,-0.078628,-0.182796,0.306072,-0.108089,-0.064940,-0.273879,-0.257571,0.314101,0.298209,-0.118953,0.080601,-0.024056,-0.373050,0.108053,0.395613,-0.115786,0.026294,-0.363931,0.351182,0.066756,-0.317946,-0.048036,-0.473175,-0.192124,-0.099039,-0.190600,0.374738,0.031920,-0.263459,0.411257,-0.289842,0.083615,-0.062150,0.446230,-0.129877,0.297456,-0.246815,-0.283240,0.318495,0.330854,0.516336,0.155601,0.173868,-0.072068,0.365659,-0.181393,-0.245458,-0.293468,-0.605191,-0.028649,-0.109360,-0.151161,0.376540,0.378600,-0.171798,0.021049,0.081045,-0.102475,-0.312649,0.485016,0.436513,0.107560,1
NONMMUG034886,0.101650,-0.237494,-0.006426,-0.072876,0.024618,-0.159843,-0.141295,-0.180879,-0.176080,0.062466,0.216304,-0.005500,0.086052,-0.051826,-0.157326,0.009227,0.055673,0.029513,-0.023933,-0.200498,0.053808,-0.093049,-0.055956,-0.189159,-0.178048,-0.087813,0.244858,-0.189415,0.410188,-0.116757,-0.296257,0.148958,0.039466,-0.155994,0.097247,0.147773,-0.062773,0.017143,-0.038633,-0.125672,0.248441,0.128108,0.206157,0.022148,0.161716,-0.156487,0.155259,-0.032175,-0.078235,-0.145298,-0.211534,-0.006161,-0.155526,-0.117569,0.379145,0.333707,-0.199454,-0.091232,-0.067445,0.016277,-0.043579,0.195472,0.318923,0.008283,1
Dlx6os1,0.247933,-1.088289,0.058309,-0.183476,-0.065872,-0.139389,-0.287671,-0.059648,0.312373,0.531217,0.014956,0.236563,-0.228642,-0.063684,-0.404875,0.122992,0.182270,-0.235592,0.152086,0.499453,-0.410054,0.492702,-0.328807,-0.464756,0.407799,-0.574299,0.772282,-0.874442,-0.345718,-0.649150,-0.493932,-0.154564,0.016198,-0.255418,0.133164,0.244283,-0.144033,-0.056883,-0.296325,-0.398162,0.473238,0.229619,0.412493,0.191755,-0.004558,-0.037920,0.114305,-0.038057,-0.166770,-0.326726,-0.320857,-0.240830,0.160680,-0.164494,0.089835,0.618873,-0.294591,-0.012015,0.129878,0.241032,-0.224361,0.189669,0.479089,-0.267074,1
5033428I22Rik,0.339295,-0.926396,0.312707,-0.249045,0.039491,-0.307315,-0.112277,0.060272,0.065411,0.672617,-0.025740,0.306502,0.108847,-0.026539,-0.571501,-0.030855,0.371273,-0.294140,0.372507,0.286693,-0.101273,0.546126,-0.369332,-0.479695,0.504567,-0.917081,0.494083,-0.744298,-0.302258,-0.405752,-0.610138,-0.128243,-0.195623,-0.400627,0.160792,0.260479,0.150114,0.138777,0.236504,-0.245736,0.339012,0.274512,0.364938,0.520251,0.138997,0.024339,0.165814,0.392580,-0.200989,-0.384547,-0.326804,-0.031753,0.029177,-0.098215,0.253046,0.756467,-0.111011,0.237914,0.004419,0.081694,0.041510,0.010925,0.556780,-0.370700,1
NONMMUG026355,0.176871,0.121418,0.009438,0.091080,0.084385,0.644083,-0.061097,-0.036788,-0.365850,-0.307839,0.526427,-0.236416,0.066881,0.017251,-0.007105,0.010768,0.333250,0.260794,-0.627576,-0.296470,0.120217,-0.096989,-0.390097,0.153362,-0.113261,-0.087321,0.651326,-0.277770,0.315308,-0.272794,-0.426993,0.175365,-0.098455,-0.054600,0.549315,0.581330,0.253923,-0.444407,-0.362442,0.144772,0.003694,0.219822,-0.029307,0.187995,-0.100655,-0.801858,0.242535,-0.010260,0.148246,-0.280190,-0.031310,0.384545,-0.393897,-0.427366,0.172389,0.322246,0.202871,0.108600,-0.122784,-0.261517,-0.216764,0.064749,0.668487,-0.129392,1
NONMMUG025805,-0.046983,-0.118073,-0.025072,0.120259,0.116502,-0.043992,0.013304,-0.106081,-0.299184,0.049847,0.239728,-0.066682,0.040791,0.134209,-0.127853,0.025690,0.354602,-0.019024,-0.258986,-0.445882,0.084940,-0.059793,-0.009443,0.099124,-0.209643,0.030540,0.419227,-0.376540,0.382638,-0.073522,-0.373776,0.249715,0.006866,-0.128698,0.183155,0.400238,0.027614,-0.159418,-0.344662,-0.027136,0.167183,-0.038564,0.100457,-0.054932,0.035933,-0.421696,0.208176,0.077378,-0.015143,-0.298509,-0.135529,0.115414,-0.244596,-0.176446,0.354298,0.392989,0.002196,-0.016850,-0.367154,0.016916,-0.086204,0.149106,0.265323,-0.119366,0
Gm14209,0.003724,-0.766680,0.202501,-0.268652,-0.170924,-0.240414,-0.095055,-0.260151,0.145113,-0.017282,0.061248,0.220377,0.050415,-0.110476,-0.390689,-0.073863,0.278304,0.030852,-0.098646,0.109394,-0.254024,0.280495,0.012796,-0.517247,0.110757,-0.442299,0.664521,-0.771910,0.290608,-0.156230,-0.401980,0.159261,-0.045228,-0.169626,-0.254763,0.117621,-0.010722,0.034871,-0.053359,-0.115885,0.238134,0.273053,0.487025,0.345267,0.086740,-0.284591,0.151788,0.094993,-0.362363,-0.259989,-0.474518,0.203313,0.271017,0.009337,0.262187,0.555105,-0.218524,0.105656,-0.003830,0.351104,0.218706,0.083047,0.642653,0.188759,0
NONMMUG013851,0.159149,-0.399046,0.331242,0.110625,0.052497,-0.027050,0.235358,-0.046759,-0.063130,0.202688,0.420640,0.093334,0.236448,0.212009,-0.175243,-0.001990,0.199352,0.109302,0.014918,-0.204148,-0.153922,-0.052325,-0.095207,-0.048151,-0.075080,-0.003957,0.466618,-0.129509,0.408441,-0.103141,-0.159082,0.121220,0.082872,-0.059481,0.089177,0.220075,-0.069536,-0.215867,0.078335,-0.233888,0.253930,0.028183,0.201756,-0.039373,0.119007,-0.092751,0.099920,0.017014,-0.074554,0.144172,-0.251622,0.029827,0.017456,-0.124101,0.197932,0.028750,-0.030878,-0.166806,-0.416192,0.152946,-0.012917,0.123191,0.140058,0.030105,0
Gm13569,0.300352,-0.767062,0.064152,-0.317306,-0.037384,-0.307352,-0.025050,-0.219948,0.131236,0.426828,0.052476,0.297175,0.032195,-0.239923,-0.513009,0.126387,0.104948,0.077501,0.043235,-0.003827,-0.047188,0.082286,-0.304815,-0.348107,0.083212,-0.367660,0.714462,-0.759409,0.022379,-0.380118,-0.316904,0.122436,-0.001859,-0.289076,-0.321801,0.315520,-0.083059,0.018794,-0.180380,-0.068029,0.200536,0.343287,0.431234,0.210755,0.110615,-0.090714,0.183066,0.102719,-0.116546,-0.086682,-0.500003,-0.009808,0.176071,0.057596,0.207393,0.738731,-0.451780,0.118266,0.257268,0.355058,-0.201031,0.255244,0.451967,0.033929,0
NONMMUG008199,0.001718,-0.341838,-0.032324,-0.032559,0.048159,-0.164620,-0.039121,-0.084524,-0.143428,0.077058,0.196899,-0.043444,0.190848,0.030907,-0.167066,0.113029,0.116496,0.024587,-0.015532,-0.279769,-0.041188,0.004675,-0.029395,-0.151270,-0.064986,-0.040167,0.312793,-0.274421,0.370049,0.027310,-0.213650,0.146283,-0.010051,-0.147763,0.094621,0.167934,-0.113283,-0.013049,-0.222196,-0.050500,0.212971,0.097446,0.226800,0.044570,0.119089,-0.243708,0.105039,-0.027243,-0.195221,-0.126669,-0.189431,0.011302,-0.087518,-0.152934,0.331498,0.272652,-0.065371,-0.142768,-0.228088,0.129666,-0.060169,0.096831,0.161281,0.120607,0
NONMMUG038170,0.061466,-0.310559,0.073561,-0.048573,0.094727,-0.161392,-0.020039,-0.224848,-0.238495,0.078141,0.371475,0.099615,0.164613,0.060597,-0.212740,-0.010107,0.134687,-0.021866,0.158308,-0.325708,0.011746,-0.078101,-0.109628,-0.116792,-0.146430,-0.116032,0.471404,-0.202909,0.313849,-0.063863,-0.064369,0.142019,0.085849,-0.184813,0.067902,0.185025,-0.029464,-0.029908,-0.050005,-0.333411,0.247418,0.053315,0.238358,0.017198,-0.053257,-0.116261,0.068543,-0.078150,-0.000876,0.063554,-0.168440,-0.000117,0.115794,0.026007,0.200823,0.182204,-0.096665,-0.159450,-0.263025,0.023285,-0.034708,0.114656,0.331047,-0.070613,0
NONMMUG039825,0.077988,-0.361921,0.077016,-0.041940,0.061707,-0.067419,-0.037117,-0.285626,-0.237471,0.152332,0.418297,0.132822,0.129597,0.100000,-0.161001,0.025367,0.119278,-0.017582,0.053863,-0.257105,0.001640,-0.040829,-0.151511,-0.118494,-0.178932,-0.093727,0.352097,-0.220920,0.352737,-0.057629,-0.134805,0.193660,0.031321,-0.178106,0.063752,0.115902,0.013753,-0.059234,-0.044425,-0.310675,0.213727,0.051054,0.261560,0.064415,-0.053205,-0.055263,0.003839,-0.063774,0.038992,0.012668,-0.133773,-0.028807,0.121349,-0.007868,0.223284,0.260723,-0.123968,-0.161190,-0.286380,0.051493,-0.010225,0.128803,0.375785,-0.047009,0
NONMMUG007120,0.054067,-0.331931,0.037494,0.052168,0.080022,-0.117108,-0.049277,-0.262952,-0.233569,0.093895,0.389242,0.078438,0.165041,0.096735,-0.146479,-0.000957,0.174154,0.013007,0.124952,-0.230679,0.004645,0.007764,-0.195450,-0.087055,-0.106814,-0.082322,0.396309,-0.162166,0.411053,0.006928,-0.055537,0.154070,0.032218,-0.165447,0.071396,0.223616,-0.050144,-0.022931,0.033457,-0.323163,0.231870,0.059501,0.287804,0.046376,0.004354,-0.115838,0.057356,-0.079143,0.001043,0.014439,-0.059415,0.012850,0.091729,-0.061647,0.259470,0.214845,-0.143819,-0.155480,-0.332361,0.055645,-0.088472,0.167050,0.345723,-0.042025,0
NONMMUG038692,0.076908,-0.290702,-0.120582,-0.078535,0.081668,-0.165041,-0.068610,-0.214996,-0.167494,0.141002,0.173788,-0.019085,0.091404,-0.029619,-0.143944,0.050397,0.100468,-0.012075,0.011564,-0.251498,0.105879,-0.115284,-0.089190,-0.128969,-0.105941,-0.074375,0.271095,-0.176022,0.411349,-0.093956,-0.269333,0.119967,-0.022301,-0.091754,0.024558,0.156767,-0.055936,0.021787,-0.089559,-0.127177,0.219127,0.079698,0.212728,0.080164,0.187573,-0.133157,0.194274,-0.086614,-0.203073,-0.149273,-0.215415,-0.015569,-0.148292,-0.095674,0.424300,0.319642,-0.199698,-0.149201,-0.076725,0.028458,-0.049923,0.116592,0.262969,0.060515,0
NONMMUG035412,0.061276,-0.301063,-0.022864,-0.121579,0.055857,-0.217084,-0.162760,-0.167105,-0.110774,0.047973,0.280056,-0.004152,0.004648,-0.042946,-0.123429,-0.030268,0.116708,-0.012575,0.017046,-0.249439,0.095147,-0.048986,-0.048376,-0.125943,-0.158451,-0.083770,0.264579,-0.173040,0.432316,-0.083864,-0.292013,0.127496,-0.001697,-0.119678,0.082981,0.187439,-0.057180,0.056131,-0.086852,-0.113134,0.219641,0.117716,0.242439,0.013354,0.145354,-0.111501,0.199448,-0.092925,-0.188879,-0.050291,-0.207035,-0.036600,-0.102235,-0.125061,0.375005,0.284377,-0.178623,-0.177012,-0.049957,-0.033795,-0.100264,0.164327,0.249096,0.068477,0
NONMMUG031860,0.102228,-0.298529,-0.038998,-0.143980,0.044193,-0.188671,-0.145269,-0.237723,-0.161803,0.131221,0.267619,0.022192,0.087300,-0.007110,-0.129369,-0.029457,0.089678,-0.032844,0.060680,-0.237872,0.055755,-0.090566,-0.066640,-0.087583,-0.139141,-0.042992,0.184902,-0.161410,0.407720,-0.109621,-0.258937,0.109300,0.005625,-0.099107,0.064428,0.140246,-0.048800,0.008527,-0.104636,-0.138397,0.255076,0.095080,0.225345,0.024325,0.099088,-0.170403,0.174476,-0.009215,-0.216275,-0.049182,-0.202623,0.025055,-0.117570,-0.164554,0.340442,0.364478,-0.218911,-0.154202,-0.052339,-0.069497,-0.099992,0.091721,0.272421,0.080389,0
NONMMUG004366,0.079349,-0.273141,-0.021442,-0.125703,-0.001670,-0.149665,-0.123743,-0.220787,-0.167200,0.157312,0.258866,-0.010975,0.051806,-0.048317,-0.109377,0.001842,0.145788,-0.037690,-0.000515,-0.208901,0.028987,-0.076866,-0.051940,-0.122740,-0.136085,0.005664,0.175552,-0.238005,0.478517,-0.129511,-0.215091,0.121741,-0.008721,-0.173158,0.069649,0.241930,-0.018950,0.016590,-0.064453,-0.141879,0.293020,0.052084,0.301827,0.068014,0.161701,-0.129682,0.132905,-0.101387,-0.211321,-0.082694,-0.194151,-0.056267,-0.112085,-0.039807,0.327166,0.301756,-0.184820,-0.143637,-0.101845,-0.113057,-0.157631,0.148582,0.244398,0.062449,0
NONMMUG036314,0.060531,-0.279447,-0.051780,-0.111064,0.046715,-0.185204,-0.132610,-0.238179,-0.147387,0.146298,0.213093,0.054798,0.078115,0.017361,-0.080603,-0.069286,0.106579,-0.053559,-0.071824,-0.265651,0.069352,-0.102788,-0.016714,-0.165287,-0.168279,-0.069757,0.305219,-0.170676,0.415103,-0.081317,-0.237715,0.154591,-0.015632,-0.178947,0.042230,0.169727,-0.073538,0.076139,-0.142519,-0.127855,0.230521,0.110772,0.301927,0.015570,0.126601,-0.153939,0.091617,-0.133950,-0.124768,-0.091648,-0.227111,0.009464,-0.152364,-0.098451,0.293367,0.339321,-0.163319,-0.164476,-0.063622,-0.018849,-0.113998,0.152835,0.246487,0.085749,0
