0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
HULC,0.009247,-0.428988,0.267330,-0.317780,0.110501,0.440896,0.133652,0.393405,0.648136,-0.228700,0.653426,0.460487,0.404536,0.046484,0.062901,-0.582810,0.554339,0.538468,-0.161284,-0.082514,0.342280,0.351731,0.227704,-0.401866,-0.224697,-0.467696,-0.293888,0.138123,-0.766847,-0.154090,0.111527,0.207780,0.387728,-0.018671,0.324726,0.007984,-0.630665,0.150389,-0.259265,0.101143,0.004277,-0.050732,-0.178429,-0.121224,-0.242609,-0.100209,-0.320378,-0.319237,-0.017658,-0.143527,0.100212,0.321487,0.377723,-0.251591,0.074630,-0.180355,-0.437156,-0.092960,-0.557397,0.251913,-0.104760,-0.051138,-0.339266,0.042066,-0.007059,-0.195261,-0.212237,-0.326615,-0.386180,-0.163413,-0.092154,-0.210163,0.121475,-0.652684,0.197012,0.285149,-0.534282,0.057318,-0.342908,-0.018821,0.588430,-0.112398,0.146583,0.665725,0.044302,-0.434781,0.075167,0.779441,-0.463466,0.285365,-0.565769,-0.080977,0.280947,-0.398175,-0.026358,-0.119276,-0.046374,0.862422,0.033439,0.039774,0.269378,-0.458314,0.308921,0.379373,-0.124520,-0.306878,-0.200349,0.032170,0.181918,-0.673680,-0.024901,-0.224068,-0.087512,-0.004965,0.084886,0.098496,0.183451,-0.439354,-0.344018,0.061170,-0.181925,-0.503676,-0.211928,0.487674,0.248355,-0.069420,-0.243799,0.066025,1
FLVCR1-AS1,0.214126,-0.043742,-0.246848,-0.068530,-0.230801,0.053914,0.165284,-0.013912,0.158834,-0.040324,0.243911,0.348549,0.309052,0.135712,0.051665,-0.267398,0.054324,0.163496,-0.086448,0.064088,0.227833,0.041755,-0.113315,0.099606,-0.188529,-0.090251,-0.040828,-0.013655,-0.048838,-0.059476,0.051842,-0.173919,-0.092108,-0.115068,0.343645,0.143811,-0.374509,0.098400,0.191440,-0.199691,-0.077315,-0.030495,0.010125,-0.228648,-0.102090,-0.024890,-0.367757,0.012981,0.049906,0.215953,0.010238,-0.069941,0.205258,-0.282797,0.114499,-0.168255,0.020431,-0.180221,-0.443129,0.045892,-0.049760,-0.221227,-0.239221,-0.214260,-0.252802,-0.201308,0.182369,0.115229,-0.160607,-0.082660,0.212968,-0.075981,0.166823,-0.117903,-0.000719,0.084111,-0.289226,-0.145645,-0.134715,-0.317493,0.371131,-0.117084,-0.179049,-0.008555,0.257048,-0.163668,0.016005,0.376230,-0.241935,-0.117954,-0.002645,0.125269,0.086437,0.076561,-0.159643,0.236179,-0.017962,0.030865,-0.226044,-0.025014,0.205071,-0.300687,0.194448,0.039047,-0.242661,-0.162783,0.224634,-0.064086,0.077165,-0.245193,0.024584,0.039009,-0.125558,0.048105,0.085850,-0.112598,0.049459,-0.169494,-0.355020,-0.227288,0.113917,0.007979,0.083061,0.103967,-0.016683,-0.200337,0.167523,0.069681,1
RP11-48O20.4,0.387522,-0.208770,-0.174648,0.096031,-0.302796,0.059215,0.267082,0.096673,0.229212,0.067546,0.126318,0.376424,0.137784,0.089113,-0.081241,-0.091912,0.122228,0.229874,-0.053696,-0.072365,0.223355,-0.063180,-0.080575,0.189094,-0.071881,-0.014841,0.018278,0.033135,-0.089510,-0.123477,-0.036248,-0.164068,-0.151497,-0.073295,0.245417,-0.067794,-0.156270,0.246283,0.047381,-0.105084,-0.151709,0.070830,0.032330,0.001297,-0.006709,-0.121043,-0.353213,0.031346,0.060005,0.045730,0.062544,-0.040898,0.072056,-0.214874,0.023215,-0.022269,-0.203487,-0.067068,-0.339129,0.007031,0.040442,-0.147158,-0.208813,-0.124145,-0.043298,-0.213157,0.155159,-0.026028,-0.100416,-0.091861,0.202638,-0.045461,0.196341,-0.143311,-0.053498,0.118720,-0.113313,-0.160842,-0.094753,-0.295839,0.344529,-0.043542,-0.239826,-0.175053,0.102720,-0.027634,-0.037513,0.198927,-0.293201,-0.313684,0.025884,0.299830,0.031853,-0.100472,-0.230668,0.095844,-0.184213,0.169591,-0.214638,-0.055206,0.201740,-0.289660,0.086427,-0.086157,-0.174307,-0.143019,0.143323,-0.093072,0.163618,-0.272198,0.055170,0.090914,0.067915,0.171742,0.029993,-0.220287,0.119882,-0.241628,-0.182222,-0.181352,0.105019,-0.132441,0.120738,0.006233,-0.023340,-0.156230,0.019020,0.004862,1
EGOT,0.340410,-0.094574,-0.043887,0.170347,-0.305580,-0.084066,0.120280,0.211971,0.143012,-0.003912,0.276658,0.413943,0.199415,0.126321,0.023938,-0.099385,0.200723,0.153900,0.046161,-0.090418,0.171607,-0.047380,-0.061117,0.108695,-0.120105,0.119204,-0.036451,-0.003231,0.002260,-0.171396,-0.046289,-0.135959,-0.188484,-0.056676,0.128932,0.082811,-0.156948,0.044753,0.087912,-0.038742,-0.123654,-0.071883,0.061544,-0.119898,-0.004331,-0.129436,-0.130457,0.018966,0.042456,-0.045815,0.212084,-0.056013,-0.010783,-0.271298,0.167855,-0.101838,-0.050765,-0.083745,-0.399544,0.071237,0.086780,-0.022124,-0.133607,0.052420,-0.135337,-0.173284,0.141574,-0.039445,-0.012276,-0.084026,0.208710,-0.027068,-0.000606,-0.135650,-0.005581,0.142790,-0.192186,-0.064645,-0.002313,-0.186904,0.432744,-0.013123,-0.417362,-0.158973,0.092192,-0.060997,0.138773,0.150240,-0.423334,-0.193561,-0.153912,0.233820,0.009804,0.041819,-0.285113,0.165824,0.014986,0.099468,-0.196551,0.025473,0.285367,-0.264518,0.159725,0.079391,-0.154612,-0.152202,0.097153,-0.087284,0.287279,-0.111152,0.116814,0.183560,0.063810,0.148846,-0.029517,-0.353740,0.012006,-0.355689,-0.294851,-0.116160,0.176488,0.036258,0.205633,0.076452,-0.098815,-0.093226,0.170881,-0.058714,1
LINC00857,0.285779,-0.222104,-0.106277,0.037169,-0.332738,-0.009791,0.288804,0.040574,0.186319,-0.017480,0.172122,0.285762,0.158150,0.048360,-0.078773,-0.093157,0.104340,0.186347,-0.059283,0.138701,0.154068,0.022115,-0.109848,0.219053,-0.127307,0.041684,0.043899,0.026441,0.040623,-0.155887,-0.100051,-0.177480,-0.132868,0.002688,0.228678,0.006583,-0.169433,0.090134,-0.007525,-0.118483,-0.178049,0.071931,-0.029943,-0.076647,-0.054253,-0.049147,-0.341395,-0.014113,-0.077371,-0.088641,0.066648,0.004030,0.067499,-0.263009,0.201613,-0.155889,-0.094145,-0.061045,-0.410331,0.170385,0.016245,-0.105516,-0.283033,-0.032294,0.003198,-0.071297,0.094724,-0.070214,-0.067491,-0.122785,0.138722,-0.057692,0.289654,-0.074007,0.009238,0.160586,-0.231929,-0.205109,0.087201,-0.294443,0.345970,-0.102778,-0.329736,-0.164310,0.073066,0.007838,0.042810,0.290588,-0.250766,-0.276162,-0.050313,0.198472,0.129980,-0.140588,-0.195056,0.114390,-0.160171,0.184987,-0.204805,-0.075219,0.194261,-0.306799,0.130729,0.003773,-0.265363,-0.228726,0.178270,-0.020488,0.227231,-0.184380,0.009587,0.221057,-0.049048,0.164806,0.039949,-0.337100,-0.017707,-0.219664,-0.158607,-0.261371,0.132484,-0.003322,0.053798,0.018899,0.000784,-0.144470,-0.004129,-0.106197,1
CPS1-IT1,0.318125,-0.360231,-0.139077,-0.135232,-0.091212,0.176549,0.265905,0.023977,-0.104495,0.017587,0.098517,0.670672,0.366467,-0.161966,0.255256,-0.424009,-0.140019,-0.092246,0.026761,-0.201828,0.256192,0.131751,-0.057102,-0.264048,-0.023451,-0.127501,0.187927,0.180680,-0.216266,0.066899,0.066568,-0.195375,0.009701,-0.309069,0.356195,0.107833,-0.358389,-0.100795,-0.076543,-0.397501,-0.151091,0.278196,-0.209372,-0.014470,0.107592,0.164976,-0.020316,-0.188216,-0.140794,-0.050290,-0.031870,0.047758,-0.076375,-0.213473,-0.113202,-0.292137,0.158336,-0.103321,-0.262923,0.264832,-0.314353,-0.050494,0.129582,-0.132702,0.091637,-0.066047,0.314289,0.056958,-0.110680,0.234400,0.476814,-0.115424,-0.122756,-0.289704,0.053201,0.312558,-0.458154,-0.005124,-0.061516,-0.346613,0.292156,-0.113711,0.034238,0.081331,-0.018575,-0.349829,-0.085234,0.150951,-0.453740,-0.295030,-0.126878,0.135902,0.354569,0.193714,0.063665,0.385430,-0.090093,-0.373998,-0.166395,0.063052,0.240282,-0.376528,0.324014,-0.048680,-0.163314,0.021010,0.001779,-0.106580,0.334885,-0.444699,-0.220630,-0.127667,-0.105389,0.270454,0.056894,0.138033,0.158434,-0.031143,-0.471546,0.122431,-0.028479,-0.436999,-0.149020,-0.183338,0.250772,-0.267309,0.437523,0.238621,1
FGF13-AS1,0.319561,-0.129803,-0.049156,0.056868,-0.302176,0.019325,0.268043,0.128700,0.248697,0.018676,0.131768,0.276358,0.418002,0.096449,0.044091,-0.147309,0.058122,0.128029,-0.001127,-0.187674,0.215825,0.034437,0.123054,0.247616,-0.130358,-0.034092,0.098198,-0.059012,-0.046099,-0.045463,-0.018760,0.014467,0.041468,-0.082056,0.197385,0.095059,-0.385343,0.067932,-0.157216,-0.136808,-0.114266,-0.036782,0.092138,-0.014489,0.003527,-0.171787,-0.214642,-0.095490,0.138944,0.092667,0.233481,0.028198,0.055818,-0.246682,0.128855,-0.148682,-0.102344,-0.191926,-0.439576,0.164158,0.064404,-0.097107,-0.163796,-0.115543,-0.157964,-0.110009,0.091974,-0.011966,-0.152300,-0.014164,0.258256,-0.088551,-0.068755,-0.241215,-0.021269,0.218916,-0.313001,-0.022362,0.097761,-0.387172,0.323800,-0.057730,-0.205497,-0.148072,0.045526,-0.158903,0.068824,0.283198,-0.332281,-0.096006,-0.249713,0.294393,0.105661,-0.070325,-0.028516,0.178465,0.018966,0.107950,-0.171671,-0.069500,0.080142,-0.355849,0.101883,-0.059237,-0.289540,-0.168282,0.093831,-0.014119,0.119545,-0.226634,0.056647,0.133223,-0.006206,0.022612,-0.012721,-0.194933,-0.027263,-0.202671,-0.256476,-0.262562,0.022470,-0.135808,0.142050,0.027780,-0.138318,-0.126472,-0.056433,-0.028950,1
LEMD1,0.422995,-0.086506,-0.038200,0.010940,-0.168509,0.008129,0.139774,0.129437,0.185430,0.230645,0.171719,0.486802,0.187056,0.228699,-0.076045,-0.186918,0.089571,0.064317,-0.064919,0.099346,0.041148,-0.101534,0.081301,-0.003739,-0.150901,-0.138049,-0.105983,-0.085181,-0.041135,-0.003001,0.124223,-0.154700,-0.176688,-0.027890,0.187196,0.104560,-0.200861,-0.019781,-0.013277,-0.220329,-0.032500,-0.023277,0.101430,0.148995,-0.216576,-0.108410,-0.087142,-0.091493,-0.018711,0.046964,0.084224,-0.033684,0.024356,-0.058652,0.124953,-0.141834,-0.108049,-0.176845,-0.199771,-0.059242,-0.110590,0.016705,-0.144902,0.028362,-0.080391,-0.120954,0.095387,0.018620,-0.012929,-0.034962,0.255337,0.033721,-0.029097,-0.065305,0.014606,0.109728,-0.197436,-0.044017,-0.042704,-0.125245,0.343027,-0.122126,-0.246043,-0.126549,0.037781,-0.137923,0.101031,0.146999,-0.448282,-0.142637,-0.049123,0.174863,-0.025242,-0.005136,-0.200611,0.167902,-0.035390,-0.089078,-0.068288,-0.028855,0.203729,-0.174200,0.059116,0.062281,0.063613,-0.115832,-0.017629,0.048748,0.128410,-0.177428,-0.073608,-0.018068,-0.005662,0.207473,-0.097608,-0.098705,0.148547,-0.178861,-0.047126,-0.282329,0.073179,-0.163132,-0.147556,0.092700,0.303053,-0.218393,-0.080994,0.002858,1
LINC00525,0.291875,-0.216474,-0.206540,-0.114610,-0.357346,0.173814,0.199992,0.065549,0.148228,0.137938,0.048181,0.312120,0.277532,0.124688,0.023192,-0.157384,0.125675,0.154954,0.033827,0.030429,0.270526,-0.058343,-0.231083,0.141934,-0.227335,0.039442,0.026281,0.202943,-0.110444,-0.155983,-0.072417,-0.161113,-0.024072,0.024776,0.289703,0.024934,-0.053500,0.020108,0.065459,-0.046129,-0.115964,-0.033531,-0.067102,-0.038536,-0.096485,-0.099020,-0.318810,-0.157387,-0.023810,-0.030850,0.161258,0.074063,0.057121,-0.157899,-0.001017,-0.057902,-0.009409,-0.162636,-0.381952,0.148920,0.012404,-0.073689,-0.074395,0.004596,0.025623,-0.066179,0.231722,0.054256,-0.071709,-0.032000,0.202126,-0.038431,0.254154,-0.135168,-0.042346,0.034437,-0.151989,0.020656,-0.021051,-0.207771,0.415658,-0.258806,-0.324876,-0.090193,0.150736,0.006986,0.047976,0.075385,-0.290375,-0.216216,0.104620,0.307842,0.153571,-0.173279,-0.195147,0.166497,-0.034548,0.109997,-0.114099,-0.041616,0.299856,-0.483503,0.195790,-0.118175,-0.209849,-0.133552,0.176818,-0.025275,0.315268,-0.155187,0.076843,-0.078521,0.019384,0.194938,-0.017227,-0.114385,0.053336,-0.267491,-0.290804,-0.266203,0.025419,-0.042013,0.142419,-0.016537,0.100747,-0.075426,0.136288,-0.084657,1
LINC00052,0.267167,-0.225199,-0.249159,-0.035994,-0.399716,-0.132256,0.139180,-0.037643,0.244043,0.126774,0.167790,0.420040,0.391179,-0.029721,-0.000157,-0.189335,0.254938,0.072525,-0.006919,-0.071698,0.318251,0.003379,0.027325,0.264439,-0.157568,0.047038,0.069158,-0.194297,-0.093458,-0.176962,0.029318,0.012238,-0.246768,-0.056756,0.172666,0.081924,-0.290771,-0.100522,0.037759,-0.067540,-0.118205,0.112565,0.123792,-0.139076,0.025352,-0.115156,-0.194176,-0.253162,0.080755,-0.081628,0.250353,0.009982,0.034543,-0.263482,0.147823,-0.182710,-0.123936,0.003195,-0.303305,0.102454,0.137544,0.047250,-0.225655,-0.062193,-0.173823,-0.140726,0.126629,0.025831,-0.074956,-0.177137,0.134330,-0.055359,0.176888,-0.134993,0.024041,0.093134,-0.139596,-0.238231,0.069392,-0.293260,0.377226,-0.096934,-0.201324,-0.378344,-0.059964,-0.021027,0.120965,-0.024369,-0.404778,-0.093941,0.010534,0.263026,0.118282,0.020479,-0.141379,0.108271,0.049063,0.075266,-0.278664,0.174804,0.071670,-0.353570,-0.003428,0.084190,-0.237072,-0.100256,0.109177,0.098090,0.179915,-0.177795,0.065646,0.159689,-0.008137,0.067699,-0.028082,-0.047378,0.124477,-0.371251,0.015561,-0.281365,0.182408,-0.114618,0.106776,-0.122535,-0.150363,-0.067486,-0.127416,-0.006368,1
NONHSAG017379,0.147679,-0.349518,0.298594,-0.152208,0.151786,0.267432,0.146379,0.363022,0.433345,-0.165601,0.487203,0.623570,0.382456,0.120148,0.030158,-0.472025,0.582936,0.361190,-0.013426,-0.026652,0.428559,-0.037373,0.244956,-0.465117,-0.154421,-0.396023,-0.166317,-0.024233,-0.366442,-0.048337,0.356521,0.082726,0.096496,0.111985,0.173746,-0.012004,-0.303125,-0.062506,-0.015783,0.074646,-0.037466,0.151418,-0.098839,-0.175506,-0.040540,-0.115363,-0.232426,-0.188613,-0.040768,-0.442116,0.354729,0.321574,0.298486,-0.019227,0.189540,-0.180397,-0.545069,0.083878,-0.508844,0.004357,-0.145538,0.099955,-0.648186,0.180461,-0.031837,-0.306397,-0.255156,-0.465119,-0.334657,-0.108570,0.063951,-0.177476,0.242529,-0.553598,0.247837,0.268537,-0.399564,0.295247,-0.426463,-0.051250,0.545464,0.027233,0.125371,0.335546,0.057336,-0.257652,0.213388,0.640015,-0.447892,-0.016493,-0.519469,0.182556,0.234560,-0.118233,-0.154286,0.037909,-0.241723,0.746636,0.132782,-0.244449,0.296831,-0.526385,0.315898,0.408304,-0.177754,-0.282397,-0.308868,0.009673,0.094075,-0.646253,0.090434,-0.292269,-0.200508,-0.103469,0.107304,0.182141,0.359886,-0.458572,-0.236488,-0.185093,-0.037599,-0.442120,-0.385461,0.236803,0.343478,-0.009703,-0.173143,-0.020203,1
AP001065.2,0.310285,-0.115362,-0.196331,0.122893,-0.349317,0.010722,0.074561,0.145205,0.206091,0.098554,0.195923,0.397926,0.291850,0.025958,-0.090342,-0.237003,0.121599,0.207884,-0.025453,-0.026692,0.249821,-0.020353,-0.032376,0.093313,-0.063513,0.111050,-0.014471,0.003997,-0.018051,-0.083544,0.054745,-0.145772,-0.110442,-0.104302,0.162192,0.078522,-0.181544,0.028244,0.028934,-0.074765,-0.092881,0.010648,0.080716,-0.086837,-0.126832,0.027698,-0.244497,-0.037961,0.107034,0.007172,0.166558,-0.002273,0.114475,-0.184453,0.056333,-0.170743,-0.148809,-0.118431,-0.340835,0.159208,0.006845,-0.136423,-0.281256,-0.020893,-0.233127,-0.183206,0.154283,-0.131031,-0.087912,-0.076504,0.336940,-0.110058,0.312217,-0.026033,-0.004157,0.151106,-0.239123,-0.042042,-0.046522,-0.202582,0.229211,-0.023008,-0.107924,-0.277286,0.021723,-0.131040,0.073706,0.203882,-0.401422,-0.224640,-0.011192,0.261849,0.093908,-0.053173,-0.076479,0.184165,-0.120636,0.157631,-0.186619,-0.229442,0.266325,-0.404259,0.134700,-0.115404,-0.331632,-0.020699,0.215326,-0.181543,0.137389,-0.218223,0.271949,0.151216,0.016269,0.145999,0.022552,-0.273279,0.009045,-0.140626,-0.059315,-0.301080,0.210884,-0.038832,0.038435,-0.044382,-0.024553,-0.147920,-0.131542,-0.064105,1
NONHSAG056029,0.359241,-0.158815,-0.001452,-0.024256,-0.212725,-0.074752,0.448750,0.306407,0.196900,0.069786,0.268771,0.388427,0.211518,0.166725,-0.144895,-0.120404,0.169031,0.055687,-0.032985,0.033397,0.060702,-0.234762,0.027368,0.055719,-0.109588,-0.136220,-0.014734,-0.189570,-0.008379,-0.167601,-0.026781,-0.205844,-0.126046,0.047215,0.058410,0.035619,-0.242727,0.027099,-0.025189,-0.085615,-0.043116,-0.189950,0.236269,-0.009428,-0.232377,-0.056045,-0.177489,-0.131317,-0.132139,-0.064580,0.121782,-0.086670,-0.022526,-0.070207,0.044111,-0.071850,-0.133632,-0.021708,-0.194725,-0.069079,0.029310,0.112998,0.007039,0.063041,-0.065241,-0.290421,0.057597,-0.007404,-0.109908,-0.061237,0.191251,0.011540,-0.052415,-0.115657,0.026136,-0.102366,-0.220393,0.031328,-0.061478,-0.153467,0.422279,-0.201528,-0.306144,0.035770,0.085206,-0.200838,0.112800,0.003067,-0.425507,-0.196547,-0.151229,0.207024,0.061453,0.058567,-0.041535,0.222586,-0.009714,-0.052878,-0.114684,0.056124,0.189870,-0.164223,0.126470,0.135544,-0.032468,0.041970,-0.148671,-0.034328,0.221625,0.008461,-0.055915,-0.070349,0.042725,0.312128,-0.007140,-0.159932,0.150186,-0.228244,-0.112967,-0.209146,0.037883,-0.127567,0.032457,0.023560,0.222865,-0.245659,0.030625,0.100202,1
NRON,0.275619,-0.205277,-0.006148,0.142147,-0.316038,-0.260560,-0.034600,0.199596,0.268454,-0.044774,-0.016225,0.225730,0.272105,0.035489,0.206003,-0.072850,0.335893,0.137723,-0.179403,0.228423,0.046973,-0.022003,-0.142044,-0.171310,-0.238852,-0.177756,-0.168449,0.014673,-0.070324,-0.048427,-0.008113,0.105823,-0.130447,-0.110640,-0.014054,0.245542,-0.374618,-0.071663,-0.212760,-0.209620,-0.017746,0.091406,-0.176301,0.070675,-0.232638,0.297983,-0.386893,-0.286732,-0.165727,-0.058122,0.020863,-0.014582,0.228179,-0.067602,0.156851,0.060540,-0.196143,-0.337256,-0.283963,0.113540,0.229665,0.016077,-0.314620,-0.033698,-0.058222,-0.292386,0.277368,0.169290,-0.129889,0.097941,0.126164,-0.090405,-0.120860,-0.023621,0.071562,0.050660,-0.339298,-0.148428,-0.089830,-0.058152,0.271987,-0.383648,-0.412494,-0.126165,0.039176,-0.297245,0.092232,0.141187,-0.076407,-0.140707,0.018000,0.322592,0.013068,-0.157316,-0.205130,0.259053,0.006224,-0.018046,-0.065802,-0.021026,0.004406,-0.327592,0.064704,-0.035024,-0.049396,-0.113214,0.036690,0.080793,0.317438,-0.251638,-0.111486,0.071829,-0.047035,0.411269,-0.136338,-0.134016,0.263624,-0.212417,-0.097079,-0.158841,-0.148395,-0.187942,-0.371045,0.226704,0.504490,-0.319099,-0.034092,-0.026304,1
RP11-269C23.3,0.422426,-0.214701,-0.029163,0.016175,-0.307047,-0.004337,0.134103,0.046784,0.160899,0.073234,0.269208,0.190843,0.369189,0.173154,-0.016452,-0.148926,-0.067528,0.127771,-0.039572,-0.025778,0.208094,0.170209,-0.326590,0.210910,-0.081101,0.042659,-0.059886,-0.071667,-0.054844,0.030004,0.003981,-0.065522,-0.173712,-0.188587,0.092706,0.194483,-0.104367,-0.047570,0.056207,-0.020788,-0.067710,-0.026260,0.152599,-0.035101,0.045571,0.089539,-0.333526,-0.120829,-0.077234,0.029885,0.134426,0.096039,0.132216,-0.048021,0.204746,-0.189437,-0.103584,-0.094455,-0.334101,0.079274,-0.072994,-0.065170,-0.111083,-0.070369,-0.131304,-0.107618,0.204319,-0.048342,-0.291150,-0.086025,0.199042,-0.036694,0.137162,-0.056215,-0.027285,0.213887,-0.206290,-0.161511,0.077411,-0.131882,0.411545,-0.124664,-0.209364,-0.333875,0.130578,-0.110947,0.164436,0.193622,-0.226614,-0.102223,0.103143,0.301149,0.034102,0.020393,-0.141943,0.151803,-0.093552,0.197217,-0.140736,-0.022291,0.283493,-0.403130,0.162930,-0.048170,-0.151999,-0.220316,0.160959,-0.067266,0.224517,-0.312937,0.163472,0.019225,-0.021872,-0.139613,0.152799,-0.266702,0.044309,-0.194137,-0.226755,-0.379706,0.065373,-0.206903,0.000507,0.169956,-0.044154,-0.095163,-0.042334,-0.059415,1
CTD-2195M18.1,0.251633,-0.214078,-0.058160,0.108648,-0.330506,0.003510,0.288507,0.145136,0.266731,-0.035983,0.191505,0.328651,0.274228,0.025845,-0.129776,-0.147945,0.111783,0.202128,-0.046123,-0.049634,0.280291,0.055103,-0.152445,0.175275,-0.068117,0.036692,-0.036755,0.019720,0.131993,-0.111637,-0.033438,-0.089848,-0.174070,0.019278,0.155733,-0.045639,-0.094922,-0.055284,0.079402,-0.080461,-0.094024,0.027465,0.092546,0.127635,-0.052368,0.032770,-0.219243,0.067803,0.077626,0.136299,0.157519,-0.063646,0.137832,-0.331937,0.059779,-0.180240,0.057007,-0.069879,-0.330590,0.138412,-0.051761,-0.061326,-0.164842,-0.032040,-0.244469,-0.023053,0.180422,0.044429,-0.150694,-0.057864,0.238659,-0.111580,0.159547,-0.089830,0.007144,0.103155,-0.209368,0.041260,0.024574,-0.329012,0.341002,-0.184298,-0.357925,-0.184959,0.126683,-0.068431,0.121426,0.090264,-0.393689,-0.219433,0.025188,0.192006,0.166237,-0.073712,-0.250449,0.189709,-0.179360,0.219844,-0.182608,-0.027727,0.133998,-0.232525,0.130388,-0.053391,-0.184661,-0.076383,0.139022,-0.100577,0.124777,-0.328087,0.193000,0.030823,0.005135,0.157340,-0.002567,-0.285149,0.058306,-0.268556,-0.273561,-0.353421,0.054401,-0.058676,0.044398,0.034806,-0.097278,-0.138195,0.112458,-0.062961,1
LINC-RoR,0.282842,-0.159526,-0.087609,-0.042955,-0.147663,0.042831,0.058723,0.039839,0.146164,0.119366,0.181262,0.448220,0.206187,0.067311,-0.208331,-0.181555,0.196038,0.056550,0.002881,0.016491,0.261706,-0.020211,-0.049605,0.157443,-0.073766,0.061561,-0.232384,-0.007567,-0.083673,-0.021063,-0.092437,-0.091338,-0.109251,-0.073857,0.105800,-0.012394,-0.104203,0.039023,0.152310,-0.098017,-0.081593,-0.085726,-0.032712,-0.006638,-0.042339,-0.037071,-0.295155,0.025611,0.027913,0.158324,-0.021182,0.004907,0.106224,-0.330379,0.125084,-0.186444,-0.126260,0.004160,-0.337788,-0.056344,0.015358,0.040965,-0.053387,0.069398,-0.158892,-0.102162,0.107011,-0.118760,-0.235171,-0.110257,0.206474,-0.014032,0.148496,-0.077296,-0.037345,0.129337,-0.234970,-0.161296,-0.000699,-0.213104,0.358053,-0.157250,-0.384506,-0.108007,-0.039358,-0.060999,0.101491,0.148119,-0.416104,-0.290988,-0.082021,0.124099,0.000405,-0.049159,-0.312548,0.114103,-0.019437,0.101769,-0.230677,-0.049662,0.280177,-0.405918,0.142929,-0.047909,0.061015,-0.186427,0.062578,-0.054960,0.178935,-0.205693,0.004060,0.133904,0.072246,0.093160,0.048004,-0.165364,-0.096463,-0.369544,-0.141703,-0.199517,0.134769,-0.048249,0.239085,0.018648,-0.011855,-0.180654,-0.028845,-0.169456,1
RP11-242F24.1,0.260503,-0.202303,-0.030853,0.011871,-0.276195,-0.086846,0.117125,0.035206,0.066903,0.065008,0.253272,0.365536,0.222998,0.087603,-0.050189,-0.104505,0.105403,0.095484,-0.140238,0.016030,0.289253,-0.045746,-0.006468,0.292500,-0.109479,0.086817,-0.044817,-0.015138,-0.052951,0.024456,-0.007519,-0.004857,-0.120206,0.002877,0.038164,0.070452,-0.221851,0.031048,0.103770,-0.103298,-0.047210,-0.016805,-0.071439,-0.106309,-0.001399,0.008072,-0.190081,-0.057640,-0.032940,0.100284,0.105742,0.069390,0.146995,-0.183887,0.121799,-0.203063,-0.125442,-0.095895,-0.348023,-0.019967,-0.118201,0.061713,-0.064562,0.018038,-0.129550,-0.002790,0.258045,0.071573,-0.155629,-0.134012,0.207569,-0.038936,0.108365,-0.099761,-0.034771,0.174325,-0.215465,-0.054438,-0.025126,-0.234738,0.453467,-0.063144,-0.359179,-0.084688,0.100110,0.093748,0.090652,0.218857,-0.459679,-0.355574,0.015034,0.187130,0.094229,-0.038953,-0.190332,0.125549,-0.073661,0.133166,-0.191670,0.029884,0.184408,-0.274288,0.164040,0.059823,-0.081687,-0.209234,0.052972,-0.068010,0.235047,-0.236655,-0.016967,0.101582,-0.013476,0.234064,0.136050,-0.331160,-0.095807,-0.362790,-0.092347,-0.305964,0.149770,-0.042722,0.084866,-0.140121,-0.048639,-0.135034,-0.018879,-0.188982,1
TUSC7,0.502423,-0.168505,-0.104054,0.133483,-0.561919,-0.057461,0.171705,0.318010,-0.013314,0.003286,0.147044,0.263273,0.098970,0.071402,-0.051457,0.018566,0.127456,0.271594,-0.070745,-0.070817,0.252013,-0.096044,0.002742,0.342736,0.014746,-0.144615,0.083705,-0.021595,-0.217759,0.249239,-0.050713,-0.166588,-0.139425,-0.105367,0.218805,-0.122892,-0.131956,0.177067,0.141009,-0.026273,-0.045149,-0.069732,-0.137605,0.008819,-0.205295,-0.090440,-0.324115,0.048017,0.049195,-0.036255,0.135126,0.024180,0.172859,-0.489032,0.248092,-0.001453,-0.011376,-0.063695,-0.366895,0.268300,0.122183,0.003692,-0.369831,-0.082743,-0.115930,-0.071142,0.085056,-0.113935,-0.111449,-0.053485,-0.028711,-0.336401,0.144099,-0.109366,-0.308374,0.135206,-0.323906,-0.436260,0.007733,-0.197807,0.421846,-0.015108,-0.224369,-0.171778,-0.002789,-0.034422,0.089084,0.213447,-0.062043,-0.251165,0.086987,0.315122,0.290974,0.037713,-0.047660,0.117272,-0.305697,0.198313,-0.096331,-0.141001,0.170713,-0.263007,0.282879,-0.034680,-0.159333,-0.338116,0.371924,0.036894,0.237461,-0.195917,0.277876,-0.048446,0.094682,0.206628,-0.014548,-0.184012,0.040939,-0.345180,-0.175823,-0.493438,0.266493,-0.203901,0.228284,-0.079493,0.036883,-0.292706,0.121655,-0.002860,1
